error,bikesInUsage,electricalBikesInUsage,mechanicalBikesInUsage,dateTime
0,219,26,193,2019-03-05 14:30:00
0,196,24,172,2019-03-05 14:35:00
0,214,26,188,2019-03-05 14:40:00
0,224,27,197,2019-03-05 14:45:00
0,192,23,169,2019-03-05 14:50:00
0,202,24,178,2019-03-05 14:55:00
1,0,0,0,2019-03-05 15:00:00
1,0,0,0,2019-03-05 15:05:00
1,0,0,0,2019-03-05 15:10:00
1,0,0,0,2019-03-05 15:15:00
0,216,26,190,2019-03-05 15:20:00
0,218,26,192,2019-03-05 15:25:00
0,243,29,214,2019-03-05 15:30:00
0,207,25,182,2019-03-05 15:35:00
0,200,24,176,2019-03-05 15:40:00
0,215,26,189,2019-03-05 15:45:00
0,215,26,189,2019-03-05 15:50:00
0,204,24,180,2019-03-05 15:55:00
0,213,26,187,2019-03-05 16:00:00
0,253,30,223,2019-03-05 16:05:00
0,229,27,202,2019-03-05 16:10:00
0,216,26,190,2019-03-05 16:15:00
0,236,28,208,2019-03-05 16:20:00
0,224,27,197,2019-03-05 16:25:00
0,222,27,195,2019-03-05 16:30:00
0,232,28,204,2019-03-05 16:35:00
0,209,25,184,2019-03-05 16:40:00
0,229,27,202,2019-03-05 16:45:00
0,248,30,218,2019-03-05 16:50:00
0,231,28,203,2019-03-05 16:55:00
0,265,32,233,2019-03-05 17:00:00
0,264,32,232,2019-03-05 17:05:00
0,265,32,233,2019-03-05 17:10:00
0,267,32,235,2019-03-05 17:15:00
0,265,32,233,2019-03-05 17:20:00
0,281,34,247,2019-03-05 17:25:00
0,249,30,219,2019-03-05 17:30:00
0,280,34,246,2019-03-05 17:35:00
0,265,32,233,2019-03-05 17:40:00
0,275,33,242,2019-03-05 17:45:00
0,256,31,225,2019-03-05 17:50:00
0,286,34,252,2019-03-05 17:55:00
0,330,40,290,2019-03-05 18:00:00
0,327,39,288,2019-03-05 18:05:00
0,297,36,261,2019-03-05 18:10:00
0,325,39,286,2019-03-05 18:15:00
0,320,38,282,2019-03-05 18:20:00
0,296,36,260,2019-03-05 18:25:00
0,315,38,277,2019-03-05 18:30:00
0,319,38,281,2019-03-05 18:35:00
0,322,39,283,2019-03-05 18:40:00
0,317,38,279,2019-03-05 18:45:00
0,318,38,280,2019-03-05 18:50:00
0,333,40,293,2019-03-05 18:55:00
0,265,32,233,2019-03-05 19:00:00
0,216,26,190,2019-03-05 19:05:00
0,246,30,216,2019-03-05 19:10:00
0,248,30,218,2019-03-05 19:15:00
0,229,27,202,2019-03-05 19:20:00
0,251,30,221,2019-03-05 19:25:00
0,265,32,233,2019-03-05 19:30:00
0,237,28,209,2019-03-05 19:35:00
0,254,30,224,2019-03-05 19:40:00
0,239,29,210,2019-03-05 19:45:00
0,242,29,213,2019-03-05 19:50:00
0,268,32,236,2019-03-05 19:55:00
0,168,20,148,2019-03-05 20:00:00
0,181,22,159,2019-03-05 20:05:00
0,153,18,135,2019-03-05 20:10:00
0,197,24,173,2019-03-05 20:15:00
0,182,22,160,2019-03-05 20:20:00
0,173,21,152,2019-03-05 20:25:00
0,182,22,160,2019-03-05 20:30:00
0,158,19,139,2019-03-05 20:35:00
0,189,23,166,2019-03-05 20:40:00
0,171,21,150,2019-03-05 20:45:00
0,173,21,152,2019-03-05 20:50:00
0,169,20,149,2019-03-05 20:55:00
0,113,14,99,2019-03-05 21:00:00
0,128,15,113,2019-03-05 21:05:00
0,123,15,108,2019-03-05 21:10:00
0,128,15,113,2019-03-05 21:15:00
0,120,14,106,2019-03-05 21:20:00
0,126,15,111,2019-03-05 21:25:00
0,115,14,101,2019-03-05 21:30:00
0,147,18,129,2019-03-05 21:35:00
0,101,12,89,2019-03-05 21:40:00
0,135,16,119,2019-03-05 21:45:00
0,136,16,120,2019-03-05 21:50:00
0,110,13,97,2019-03-05 21:55:00
0,102,12,90,2019-03-05 22:00:00
0,87,10,77,2019-03-05 22:05:00
0,87,10,77,2019-03-05 22:10:00
0,75,9,66,2019-03-05 22:15:00
0,72,9,63,2019-03-05 22:20:00
0,72,9,63,2019-03-05 22:25:00
0,80,10,70,2019-03-05 22:30:00
0,92,11,81,2019-03-05 22:35:00
0,77,9,68,2019-03-05 22:40:00
0,64,8,56,2019-03-05 22:45:00
0,85,10,75,2019-03-05 22:50:00
0,86,10,76,2019-03-05 22:55:00
0,53,6,47,2019-03-05 23:00:00
0,54,6,48,2019-03-05 23:05:00
0,42,5,37,2019-03-05 23:10:00
0,34,4,30,2019-03-05 23:15:00
0,35,4,31,2019-03-05 23:20:00
0,25,3,22,2019-03-05 23:25:00
0,48,6,42,2019-03-05 23:30:00
0,44,5,39,2019-03-05 23:35:00
0,40,5,35,2019-03-05 23:40:00
0,10,1,9,2019-03-05 23:45:00
0,30,4,26,2019-03-05 23:50:00
0,58,7,51,2019-03-05 23:55:00
0,22,3,19,2019-03-06 00:00:00
0,34,4,30,2019-03-06 00:05:00
0,13,2,11,2019-03-06 00:10:00
0,47,6,41,2019-03-06 00:15:00
0,28,3,25,2019-03-06 00:20:00
0,33,4,29,2019-03-06 00:25:00
0,58,7,51,2019-03-06 00:30:00
0,48,6,42,2019-03-06 00:35:00
0,26,3,23,2019-03-06 00:40:00
0,23,3,20,2019-03-06 00:45:00
0,26,3,23,2019-03-06 00:50:00
0,36,4,32,2019-03-06 00:55:00
0,23,3,20,2019-03-06 01:00:00
0,19,2,17,2019-03-06 01:05:00
0,42,5,37,2019-03-06 01:10:00
0,23,3,20,2019-03-06 01:15:00
0,52,6,46,2019-03-06 01:20:00
0,25,3,22,2019-03-06 01:25:00
0,45,5,40,2019-03-06 01:30:00
0,28,3,25,2019-03-06 01:35:00
0,36,4,32,2019-03-06 01:40:00
0,15,2,13,2019-03-06 01:45:00
0,14,2,12,2019-03-06 01:50:00
0,30,4,26,2019-03-06 01:55:00
0,34,4,30,2019-03-06 02:00:00
0,22,3,19,2019-03-06 02:05:00
0,7,1,6,2019-03-06 02:10:00
0,6,1,5,2019-03-06 02:15:00
0,5,1,4,2019-03-06 02:20:00
0,1,0,1,2019-03-06 02:25:00
0,23,3,20,2019-03-06 02:30:00
0,36,4,32,2019-03-06 02:35:00
0,22,3,19,2019-03-06 02:40:00
0,0,0,0,2019-03-06 02:45:00
0,20,2,18,2019-03-06 02:50:00
0,20,2,18,2019-03-06 02:55:00
0,47,6,41,2019-03-06 03:00:00
0,5,1,4,2019-03-06 03:05:00
0,17,2,15,2019-03-06 03:10:00
0,42,5,37,2019-03-06 03:15:00
0,27,3,24,2019-03-06 03:20:00
0,29,3,26,2019-03-06 03:25:00
0,23,3,20,2019-03-06 03:30:00
0,26,3,23,2019-03-06 03:35:00
0,31,4,27,2019-03-06 03:40:00
0,12,1,11,2019-03-06 03:45:00
0,33,4,29,2019-03-06 03:50:00
0,6,1,5,2019-03-06 03:55:00
0,30,4,26,2019-03-06 04:00:00
0,28,3,25,2019-03-06 04:05:00
0,19,2,17,2019-03-06 04:10:00
0,26,3,23,2019-03-06 04:15:00
0,19,2,17,2019-03-06 04:20:00
0,13,2,11,2019-03-06 04:25:00
0,22,3,19,2019-03-06 04:30:00
0,13,2,11,2019-03-06 04:35:00
0,30,4,26,2019-03-06 04:40:00
0,12,1,11,2019-03-06 04:45:00
0,35,4,31,2019-03-06 04:50:00
0,12,1,11,2019-03-06 04:55:00
0,38,5,33,2019-03-06 05:00:00
0,38,5,33,2019-03-06 05:05:00
0,61,7,54,2019-03-06 05:10:00
0,49,6,43,2019-03-06 05:15:00
0,42,5,37,2019-03-06 05:20:00
0,51,6,45,2019-03-06 05:25:00
0,20,2,18,2019-03-06 05:30:00
0,44,5,39,2019-03-06 05:35:00
0,69,8,61,2019-03-06 05:40:00
0,47,6,41,2019-03-06 05:45:00
0,46,6,40,2019-03-06 05:50:00
0,52,6,46,2019-03-06 05:55:00
0,121,15,106,2019-03-06 06:00:00
0,86,10,76,2019-03-06 06:05:00
0,90,11,79,2019-03-06 06:10:00
0,113,14,99,2019-03-06 06:15:00
0,101,12,89,2019-03-06 06:20:00
0,126,15,111,2019-03-06 06:25:00
0,106,13,93,2019-03-06 06:30:00
0,87,10,77,2019-03-06 06:35:00
0,95,11,84,2019-03-06 06:40:00
0,77,9,68,2019-03-06 06:45:00
0,107,13,94,2019-03-06 06:50:00
0,108,13,95,2019-03-06 06:55:00
0,195,23,172,2019-03-06 07:00:00
0,213,26,187,2019-03-06 07:05:00
0,214,26,188,2019-03-06 07:10:00
0,198,24,174,2019-03-06 07:15:00
0,174,21,153,2019-03-06 07:20:00
0,207,25,182,2019-03-06 07:25:00
0,207,25,182,2019-03-06 07:30:00
0,204,24,180,2019-03-06 07:35:00
0,212,25,187,2019-03-06 07:40:00
0,186,22,164,2019-03-06 07:45:00
0,224,27,197,2019-03-06 07:50:00
0,188,23,165,2019-03-06 07:55:00
0,309,37,272,2019-03-06 08:00:00
0,280,34,246,2019-03-06 08:05:00
0,289,35,254,2019-03-06 08:10:00
0,318,38,280,2019-03-06 08:15:00
0,297,36,261,2019-03-06 08:20:00
0,310,37,273,2019-03-06 08:25:00
0,303,36,267,2019-03-06 08:30:00
0,299,36,263,2019-03-06 08:35:00
0,316,38,278,2019-03-06 08:40:00
0,297,36,261,2019-03-06 08:45:00
0,279,33,246,2019-03-06 08:50:00
0,290,35,255,2019-03-06 08:55:00
0,257,31,226,2019-03-06 09:00:00
0,255,31,224,2019-03-06 09:05:00
0,231,28,203,2019-03-06 09:10:00
0,241,29,212,2019-03-06 09:15:00
0,243,29,214,2019-03-06 09:20:00
0,246,30,216,2019-03-06 09:25:00
0,233,28,205,2019-03-06 09:30:00
0,242,29,213,2019-03-06 09:35:00
0,241,29,212,2019-03-06 09:40:00
0,259,31,228,2019-03-06 09:45:00
0,260,31,229,2019-03-06 09:50:00
0,248,30,218,2019-03-06 09:55:00
0,205,25,180,2019-03-06 10:00:00
0,212,25,187,2019-03-06 10:05:00
0,200,24,176,2019-03-06 10:10:00
0,196,24,172,2019-03-06 10:15:00
0,199,24,175,2019-03-06 10:20:00
0,202,24,178,2019-03-06 10:25:00
0,196,24,172,2019-03-06 10:30:00
0,212,25,187,2019-03-06 10:35:00
0,219,26,193,2019-03-06 10:40:00
0,191,23,168,2019-03-06 10:45:00
0,210,25,185,2019-03-06 10:50:00
0,207,25,182,2019-03-06 10:55:00
0,219,26,193,2019-03-06 11:00:00
0,215,26,189,2019-03-06 11:05:00
0,198,24,174,2019-03-06 11:10:00
0,200,24,176,2019-03-06 11:15:00
0,215,26,189,2019-03-06 11:20:00
0,227,27,200,2019-03-06 11:25:00
0,188,23,165,2019-03-06 11:30:00
0,219,26,193,2019-03-06 11:35:00
0,229,27,202,2019-03-06 11:40:00
0,213,26,187,2019-03-06 11:45:00
0,222,27,195,2019-03-06 11:50:00
0,207,25,182,2019-03-06 11:55:00
0,229,27,202,2019-03-06 12:00:00
0,211,25,186,2019-03-06 12:05:00
0,202,24,178,2019-03-06 12:10:00
0,241,29,212,2019-03-06 12:15:00
0,218,26,192,2019-03-06 12:20:00
0,225,27,198,2019-03-06 12:25:00
0,213,26,187,2019-03-06 12:30:00
0,213,26,187,2019-03-06 12:35:00
0,228,27,201,2019-03-06 12:40:00
0,221,27,194,2019-03-06 12:45:00
0,235,28,207,2019-03-06 12:50:00
0,235,28,207,2019-03-06 12:55:00
0,239,29,210,2019-03-06 13:00:00
0,238,29,209,2019-03-06 13:05:00
0,254,30,224,2019-03-06 13:10:00
0,222,27,195,2019-03-06 13:15:00
0,234,28,206,2019-03-06 13:20:00
0,249,30,219,2019-03-06 13:25:00
0,250,30,220,2019-03-06 13:30:00
0,218,26,192,2019-03-06 13:35:00
0,231,28,203,2019-03-06 13:40:00
0,251,30,221,2019-03-06 13:45:00
0,241,29,212,2019-03-06 13:50:00
0,237,28,209,2019-03-06 13:55:00
0,212,25,187,2019-03-06 14:00:00
0,210,25,185,2019-03-06 14:05:00
0,218,26,192,2019-03-06 14:10:00
0,212,25,187,2019-03-06 14:15:00
0,214,26,188,2019-03-06 14:20:00
0,216,26,190,2019-03-06 14:25:00
0,207,25,182,2019-03-06 14:30:00
0,221,27,194,2019-03-06 14:35:00
0,250,30,220,2019-03-06 14:40:00
0,194,23,171,2019-03-06 14:45:00
0,219,26,193,2019-03-06 14:50:00
0,206,25,181,2019-03-06 14:55:00
0,217,26,191,2019-03-06 15:00:00
0,211,25,186,2019-03-06 15:05:00
0,219,26,193,2019-03-06 15:10:00
0,224,27,197,2019-03-06 15:15:00
0,212,25,187,2019-03-06 15:20:00
0,224,27,197,2019-03-06 15:25:00
0,182,22,160,2019-03-06 15:30:00
0,229,27,202,2019-03-06 15:35:00
0,215,26,189,2019-03-06 15:40:00
0,223,27,196,2019-03-06 15:45:00
0,195,23,172,2019-03-06 15:50:00
0,200,24,176,2019-03-06 15:55:00
0,227,27,200,2019-03-06 16:00:00
0,225,27,198,2019-03-06 16:05:00
0,228,27,201,2019-03-06 16:10:00
0,238,29,209,2019-03-06 16:15:00
0,204,24,180,2019-03-06 16:20:00
0,237,28,209,2019-03-06 16:25:00
0,225,27,198,2019-03-06 16:30:00
0,223,27,196,2019-03-06 16:35:00
0,207,25,182,2019-03-06 16:40:00
0,231,28,203,2019-03-06 16:45:00
0,196,24,172,2019-03-06 16:50:00
0,233,28,205,2019-03-06 16:55:00
0,252,30,222,2019-03-06 17:00:00
0,271,33,238,2019-03-06 17:05:00
0,269,32,237,2019-03-06 17:10:00
0,284,34,250,2019-03-06 17:15:00
0,268,32,236,2019-03-06 17:20:00
0,262,31,231,2019-03-06 17:25:00
0,264,32,232,2019-03-06 17:30:00
0,285,34,251,2019-03-06 17:35:00
0,276,33,243,2019-03-06 17:40:00
0,265,32,233,2019-03-06 17:45:00
0,267,32,235,2019-03-06 17:50:00
0,251,30,221,2019-03-06 17:55:00
0,320,38,282,2019-03-06 18:00:00
0,294,35,259,2019-03-06 18:05:00
0,324,39,285,2019-03-06 18:10:00
0,317,38,279,2019-03-06 18:15:00
0,344,41,303,2019-03-06 18:20:00
0,302,36,266,2019-03-06 18:25:00
0,314,38,276,2019-03-06 18:30:00
0,337,40,297,2019-03-06 18:35:00
0,329,39,290,2019-03-06 18:40:00
0,307,37,270,2019-03-06 18:45:00
0,318,38,280,2019-03-06 18:50:00
0,315,38,277,2019-03-06 18:55:00
0,253,30,223,2019-03-06 19:00:00
0,242,29,213,2019-03-06 19:05:00
0,249,30,219,2019-03-06 19:10:00
0,231,28,203,2019-03-06 19:15:00
0,252,30,222,2019-03-06 19:20:00
0,255,31,224,2019-03-06 19:25:00
0,247,30,217,2019-03-06 19:30:00
0,231,28,203,2019-03-06 19:35:00
0,262,31,231,2019-03-06 19:40:00
0,254,30,224,2019-03-06 19:45:00
0,241,29,212,2019-03-06 19:50:00
0,247,30,217,2019-03-06 19:55:00
0,157,19,138,2019-03-06 20:00:00
0,163,20,143,2019-03-06 20:05:00
0,169,20,149,2019-03-06 20:10:00
0,190,23,167,2019-03-06 20:15:00
0,167,20,147,2019-03-06 20:20:00
0,183,22,161,2019-03-06 20:25:00
0,169,20,149,2019-03-06 20:30:00
0,178,21,157,2019-03-06 20:35:00
0,173,21,152,2019-03-06 20:40:00
0,185,22,163,2019-03-06 20:45:00
0,169,20,149,2019-03-06 20:50:00
0,156,19,137,2019-03-06 20:55:00
0,103,12,91,2019-03-06 21:00:00
0,114,14,100,2019-03-06 21:05:00
0,105,13,92,2019-03-06 21:10:00
0,125,15,110,2019-03-06 21:15:00
0,114,14,100,2019-03-06 21:20:00
0,148,18,130,2019-03-06 21:25:00
0,99,12,87,2019-03-06 21:30:00
0,122,15,107,2019-03-06 21:35:00
0,106,13,93,2019-03-06 21:40:00
0,114,14,100,2019-03-06 21:45:00
0,122,15,107,2019-03-06 21:50:00
0,92,11,81,2019-03-06 21:55:00
0,78,9,69,2019-03-06 22:00:00
0,98,12,86,2019-03-06 22:05:00
0,70,8,62,2019-03-06 22:10:00
0,78,9,69,2019-03-06 22:15:00
0,87,10,77,2019-03-06 22:20:00
0,73,9,64,2019-03-06 22:25:00
0,68,8,60,2019-03-06 22:30:00
0,48,6,42,2019-03-06 22:35:00
0,83,10,73,2019-03-06 22:40:00
0,74,9,65,2019-03-06 22:45:00
0,63,8,55,2019-03-06 22:50:00
0,77,9,68,2019-03-06 22:55:00
0,38,5,33,2019-03-06 23:00:00
0,39,5,34,2019-03-06 23:05:00
0,52,6,46,2019-03-06 23:10:00
0,29,3,26,2019-03-06 23:15:00
0,58,7,51,2019-03-06 23:20:00
0,28,3,25,2019-03-06 23:25:00
0,37,4,33,2019-03-06 23:30:00
0,68,8,60,2019-03-06 23:35:00
0,59,7,52,2019-03-06 23:40:00
0,46,6,40,2019-03-06 23:45:00
0,34,4,30,2019-03-06 23:50:00
0,39,5,34,2019-03-06 23:55:00
0,31,4,27,2019-03-07 00:00:00
0,30,4,26,2019-03-07 00:05:00
0,29,3,26,2019-03-07 00:10:00
0,30,4,26,2019-03-07 00:15:00
0,27,3,24,2019-03-07 00:20:00
0,13,2,11,2019-03-07 00:25:00
0,24,3,21,2019-03-07 00:30:00
0,41,5,36,2019-03-07 00:35:00
0,14,2,12,2019-03-07 00:40:00
0,28,3,25,2019-03-07 00:45:00
0,20,2,18,2019-03-07 00:50:00
0,31,4,27,2019-03-07 00:55:00
0,19,2,17,2019-03-07 01:00:00
0,42,5,37,2019-03-07 01:05:00
0,30,4,26,2019-03-07 01:10:00
0,8,1,7,2019-03-07 01:15:00
0,32,4,28,2019-03-07 01:20:00
0,15,2,13,2019-03-07 01:25:00
0,17,2,15,2019-03-07 01:30:00
0,28,3,25,2019-03-07 01:35:00
0,18,2,16,2019-03-07 01:40:00
0,35,4,31,2019-03-07 01:45:00
0,15,2,13,2019-03-07 01:50:00
0,17,2,15,2019-03-07 01:55:00
0,14,2,12,2019-03-07 02:00:00
0,15,2,13,2019-03-07 02:05:00
0,35,4,31,2019-03-07 02:10:00
0,30,4,26,2019-03-07 02:15:00
0,43,5,38,2019-03-07 02:20:00
0,49,6,43,2019-03-07 02:25:00
0,10,1,9,2019-03-07 02:30:00
0,23,3,20,2019-03-07 02:35:00
0,8,1,7,2019-03-07 02:40:00
0,13,2,11,2019-03-07 02:45:00
0,14,2,12,2019-03-07 02:50:00
0,9,1,8,2019-03-07 02:55:00
0,9,1,8,2019-03-07 03:00:00
0,20,2,18,2019-03-07 03:05:00
0,7,1,6,2019-03-07 03:10:00
0,32,4,28,2019-03-07 03:15:00
0,11,1,10,2019-03-07 03:20:00
0,56,7,49,2019-03-07 03:25:00
0,17,2,15,2019-03-07 03:30:00
0,23,3,20,2019-03-07 03:35:00
0,6,1,5,2019-03-07 03:40:00
0,42,5,37,2019-03-07 03:45:00
0,35,4,31,2019-03-07 03:50:00
0,26,3,23,2019-03-07 03:55:00
0,10,1,9,2019-03-07 04:00:00
0,29,3,26,2019-03-07 04:05:00
0,13,2,11,2019-03-07 04:10:00
0,44,5,39,2019-03-07 04:15:00
0,36,4,32,2019-03-07 04:20:00
0,27,3,24,2019-03-07 04:25:00
0,0,0,0,2019-03-07 04:30:00
0,14,2,12,2019-03-07 04:35:00
0,34,4,30,2019-03-07 04:40:00
0,41,5,36,2019-03-07 04:45:00
0,39,5,34,2019-03-07 04:50:00
0,7,1,6,2019-03-07 04:55:00
0,49,6,43,2019-03-07 05:00:00
0,57,7,50,2019-03-07 05:05:00
0,25,3,22,2019-03-07 05:10:00
0,45,5,40,2019-03-07 05:15:00
0,48,6,42,2019-03-07 05:20:00
0,41,5,36,2019-03-07 05:25:00
0,23,3,20,2019-03-07 05:30:00
0,41,5,36,2019-03-07 05:35:00
0,41,5,36,2019-03-07 05:40:00
0,43,5,38,2019-03-07 05:45:00
0,38,5,33,2019-03-07 05:50:00
0,40,5,35,2019-03-07 05:55:00
0,110,13,97,2019-03-07 06:00:00
0,115,14,101,2019-03-07 06:05:00
0,106,13,93,2019-03-07 06:10:00
0,105,13,92,2019-03-07 06:15:00
0,111,13,98,2019-03-07 06:20:00
0,87,10,77,2019-03-07 06:25:00
0,116,14,102,2019-03-07 06:30:00
0,110,13,97,2019-03-07 06:35:00
0,110,13,97,2019-03-07 06:40:00
0,122,15,107,2019-03-07 06:45:00
0,87,10,77,2019-03-07 06:50:00
0,86,10,76,2019-03-07 06:55:00
0,203,24,179,2019-03-07 07:00:00
0,200,24,176,2019-03-07 07:05:00
0,202,24,178,2019-03-07 07:10:00
0,194,23,171,2019-03-07 07:15:00
0,208,25,183,2019-03-07 07:20:00
0,211,25,186,2019-03-07 07:25:00
0,206,25,181,2019-03-07 07:30:00
0,197,24,173,2019-03-07 07:35:00
0,175,21,154,2019-03-07 07:40:00
0,209,25,184,2019-03-07 07:45:00
0,215,26,189,2019-03-07 07:50:00
0,208,25,183,2019-03-07 07:55:00
0,289,35,254,2019-03-07 08:00:00
0,308,37,271,2019-03-07 08:05:00
0,310,37,273,2019-03-07 08:10:00
0,319,38,281,2019-03-07 08:15:00
0,289,35,254,2019-03-07 08:20:00
0,297,36,261,2019-03-07 08:25:00
0,309,37,272,2019-03-07 08:30:00
0,301,36,265,2019-03-07 08:35:00
0,287,34,253,2019-03-07 08:40:00
0,305,37,268,2019-03-07 08:45:00
0,307,37,270,2019-03-07 08:50:00
0,301,36,265,2019-03-07 08:55:00
0,253,30,223,2019-03-07 09:00:00
0,247,30,217,2019-03-07 09:05:00
0,268,32,236,2019-03-07 09:10:00
0,239,29,210,2019-03-07 09:15:00
0,243,29,214,2019-03-07 09:20:00
0,250,30,220,2019-03-07 09:25:00
0,261,31,230,2019-03-07 09:30:00
0,232,28,204,2019-03-07 09:35:00
0,234,28,206,2019-03-07 09:40:00
0,226,27,199,2019-03-07 09:45:00
0,250,30,220,2019-03-07 09:50:00
0,237,28,209,2019-03-07 09:55:00
0,205,25,180,2019-03-07 10:00:00
0,218,26,192,2019-03-07 10:05:00
0,202,24,178,2019-03-07 10:10:00
0,213,26,187,2019-03-07 10:15:00
0,206,25,181,2019-03-07 10:20:00
0,218,26,192,2019-03-07 10:25:00
0,216,26,190,2019-03-07 10:30:00
0,202,24,178,2019-03-07 10:35:00
0,208,25,183,2019-03-07 10:40:00
0,223,27,196,2019-03-07 10:45:00
0,215,26,189,2019-03-07 10:50:00
0,193,23,170,2019-03-07 10:55:00
0,223,27,196,2019-03-07 11:00:00
0,202,24,178,2019-03-07 11:05:00
0,232,28,204,2019-03-07 11:10:00
0,227,27,200,2019-03-07 11:15:00
0,218,26,192,2019-03-07 11:20:00
0,217,26,191,2019-03-07 11:25:00
0,212,25,187,2019-03-07 11:30:00
0,223,27,196,2019-03-07 11:35:00
0,211,25,186,2019-03-07 11:40:00
0,218,26,192,2019-03-07 11:45:00
0,225,27,198,2019-03-07 11:50:00
0,208,25,183,2019-03-07 11:55:00
0,223,27,196,2019-03-07 12:00:00
0,216,26,190,2019-03-07 12:05:00
0,217,26,191,2019-03-07 12:10:00
0,208,25,183,2019-03-07 12:15:00
0,239,29,210,2019-03-07 12:20:00
0,252,30,222,2019-03-07 12:25:00
0,247,30,217,2019-03-07 12:30:00
0,210,25,185,2019-03-07 12:35:00
0,239,29,210,2019-03-07 12:40:00
0,247,30,217,2019-03-07 12:45:00
0,225,27,198,2019-03-07 12:50:00
0,231,28,203,2019-03-07 12:55:00
0,211,25,186,2019-03-07 13:00:00
0,238,29,209,2019-03-07 13:05:00
0,222,27,195,2019-03-07 13:10:00
0,237,28,209,2019-03-07 13:15:00
0,216,26,190,2019-03-07 13:20:00
0,242,29,213,2019-03-07 13:25:00
0,247,30,217,2019-03-07 13:30:00
0,226,27,199,2019-03-07 13:35:00
0,221,27,194,2019-03-07 13:40:00
0,209,25,184,2019-03-07 13:45:00
0,232,28,204,2019-03-07 13:50:00
0,228,27,201,2019-03-07 13:55:00
0,196,24,172,2019-03-07 14:00:00
0,220,26,194,2019-03-07 14:05:00
0,210,25,185,2019-03-07 14:10:00
0,202,24,178,2019-03-07 14:15:00
0,208,25,183,2019-03-07 14:20:00
0,228,27,201,2019-03-07 14:25:00
0,222,27,195,2019-03-07 14:30:00
0,213,26,187,2019-03-07 14:35:00
0,222,27,195,2019-03-07 14:40:00
0,201,24,177,2019-03-07 14:45:00
0,215,26,189,2019-03-07 14:50:00
0,217,26,191,2019-03-07 14:55:00
0,204,24,180,2019-03-07 15:00:00
0,215,26,189,2019-03-07 15:05:00
0,201,24,177,2019-03-07 15:10:00
0,216,26,190,2019-03-07 15:15:00
0,217,26,191,2019-03-07 15:20:00
0,175,21,154,2019-03-07 15:25:00
0,224,27,197,2019-03-07 15:30:00
0,173,21,152,2019-03-07 15:35:00
0,203,24,179,2019-03-07 15:40:00
0,222,27,195,2019-03-07 15:45:00
0,206,25,181,2019-03-07 15:50:00
0,192,23,169,2019-03-07 15:55:00
0,212,25,187,2019-03-07 16:00:00
0,237,28,209,2019-03-07 16:05:00
0,202,24,178,2019-03-07 16:10:00
0,239,29,210,2019-03-07 16:15:00
0,224,27,197,2019-03-07 16:20:00
0,211,25,186,2019-03-07 16:25:00
0,218,26,192,2019-03-07 16:30:00
0,213,26,187,2019-03-07 16:35:00
0,235,28,207,2019-03-07 16:40:00
0,234,28,206,2019-03-07 16:45:00
0,204,24,180,2019-03-07 16:50:00
0,220,26,194,2019-03-07 16:55:00
0,260,31,229,2019-03-07 17:00:00
0,286,34,252,2019-03-07 17:05:00
0,254,30,224,2019-03-07 17:10:00
0,289,35,254,2019-03-07 17:15:00
0,270,32,238,2019-03-07 17:20:00
0,256,31,225,2019-03-07 17:25:00
0,262,31,231,2019-03-07 17:30:00
0,260,31,229,2019-03-07 17:35:00
0,255,31,224,2019-03-07 17:40:00
0,271,33,238,2019-03-07 17:45:00
0,255,31,224,2019-03-07 17:50:00
0,244,29,215,2019-03-07 17:55:00
0,310,37,273,2019-03-07 18:00:00
0,293,35,258,2019-03-07 18:05:00
0,306,37,269,2019-03-07 18:10:00
0,304,36,268,2019-03-07 18:15:00
0,305,37,268,2019-03-07 18:20:00
0,339,41,298,2019-03-07 18:25:00
0,316,38,278,2019-03-07 18:30:00
0,318,38,280,2019-03-07 18:35:00
0,294,35,259,2019-03-07 18:40:00
0,307,37,270,2019-03-07 18:45:00
0,318,38,280,2019-03-07 18:50:00
0,303,36,267,2019-03-07 18:55:00
0,261,31,230,2019-03-07 19:00:00
0,236,28,208,2019-03-07 19:05:00
0,247,30,217,2019-03-07 19:10:00
0,243,29,214,2019-03-07 19:15:00
0,252,30,222,2019-03-07 19:20:00
0,242,29,213,2019-03-07 19:25:00
0,247,30,217,2019-03-07 19:30:00
0,247,30,217,2019-03-07 19:35:00
0,241,29,212,2019-03-07 19:40:00
0,256,31,225,2019-03-07 19:45:00
0,253,30,223,2019-03-07 19:50:00
0,249,30,219,2019-03-07 19:55:00
0,170,20,150,2019-03-07 20:00:00
0,185,22,163,2019-03-07 20:05:00
0,172,21,151,2019-03-07 20:10:00
0,171,21,150,2019-03-07 20:15:00
0,176,21,155,2019-03-07 20:20:00
0,195,23,172,2019-03-07 20:25:00
0,159,19,140,2019-03-07 20:30:00
0,184,22,162,2019-03-07 20:35:00
0,152,18,134,2019-03-07 20:40:00
0,178,21,157,2019-03-07 20:45:00
0,194,23,171,2019-03-07 20:50:00
0,181,22,159,2019-03-07 20:55:00
0,122,15,107,2019-03-07 21:00:00
0,113,14,99,2019-03-07 21:05:00
0,120,14,106,2019-03-07 21:10:00
0,117,14,103,2019-03-07 21:15:00
0,111,13,98,2019-03-07 21:20:00
0,117,14,103,2019-03-07 21:25:00
0,122,15,107,2019-03-07 21:30:00
0,111,13,98,2019-03-07 21:35:00
0,110,13,97,2019-03-07 21:40:00
0,104,12,92,2019-03-07 21:45:00
