id,type,latitude,longitude,streetName,streetNumber,altitude,slots,bikes,nearbyStations,status,updateTime
20,BIKE,41.423166,2.152682,Carrer de Muntaner,2,71,19,4,"6,38",OPN,01/03/19 13:29:21
20,BIKE,41.423166,2.152682,Carrer de Muntaner,305,71,19,16,"49,45,28",OPN,02/03/19 07:55:28
20,BIKE,41.423166,2.152682,Carrer de Muntaner,233,71,19,1,"8,32",OPN,01/03/19 12:27:03
20,BIKE,41.423166,2.152682,Carrer de Muntaner,316,71,19,4,"9,6,24,39",OPN,08/03/19 13:10:10
20,BIKE,41.423166,2.152682,Carrer de Muntaner,303,71,19,10,"8,12,10",OPN,12/03/19 12:41:46
20,BIKE,41.423166,2.152682,Carrer de Muntaner,s/n,71,19,1,"31,8",OPN,01/03/19 07:03:19
20,BIKE,41.423166,2.152682,Carrer de Muntaner,242,71,19,17,"48,35,27",OPN,05/03/19 17:20:06
20,BIKE,41.423166,2.152682,Carrer de Muntaner,68,71,19,17,"30,33,23",OPN,09/03/19 03:39:17
21,BIKE,41.435809,2.188272,Rambla Catalunya,151,67,24,13,"36,47",OPN,16/03/19 12:15:21
21,ELECTRIC_BIKE,41.435809,2.188272,Rambla Catalunya,77,67,24,7,"35,38,3,31",OPN,02/03/19 09:35:43
21,BIKE,41.435809,2.188272,Rambla Catalunya,156,67,24,2,"17,33",OPN,05/03/19 08:27:05
21,BIKE,41.435809,2.188272,Rambla Catalunya,279,67,24,15,"31,26,38,18",OPN,04/03/19 18:57:01
21,BIKE,41.435809,2.188272,Rambla Catalunya,140,67,24,13,"45,29,51,18",OPN,12/03/19 07:17:43
21,BIKE,41.435809,2.188272,Rambla Catalunya,30,67,24,18,"41,47,28,31",OPN,12/03/19 19:54:08
21,BIKE,41.435809,2.188272,Rambla Catalunya,104,67,24,15,"8,32,50",OPN,02/03/19 19:37:25
21,BIKE,41.435809,2.188272,Rambla Catalunya,251,67,24,3,"24,41,29,27",OPN,01/03/19 08:44:40
21,ELECTRIC_BIKE,41.435809,2.188272,Rambla Catalunya,s/n,67,24,3,"8,3,31,22",OPN,01/03/19 08:10:30
21,BIKE,41.435809,2.188272,Rambla Catalunya,179,67,24,19,,OPN,14/03/19 07:01:07
21,BIKE,41.435809,2.188272,Rambla Catalunya,138,67,24,3,"41,34,35,9",OPN,02/03/19 19:43:43
21,BIKE,41.435809,2.188272,Rambla Catalunya,94,67,24,23,"20,2,27,3",OPN,15/03/19 13:28:02
21,BIKE,41.435809,2.188272,Rambla Catalunya,191,67,24,2,"2,6",OPN,12/03/19 01:18:13
21,BIKE,41.435809,2.188272,Rambla Catalunya,202,67,24,18,"52,51,4,22",OPN,13/03/19 09:53:06
21,BIKE,41.435809,2.188272,Rambla Catalunya,287,67,24,24,"25,23",OPN,18/03/19 03:19:30
21,BIKE,41.435809,2.188272,Rambla Catalunya,198,67,24,11,"3,1,29,22",OPN,01/03/19 12:26:41
21,ELECTRIC_BIKE,41.435809,2.188272,Rambla Catalunya,318,67,24,1,"35,23,12,11",OPN,15/03/19 09:43:38
21,BIKE,41.435809,2.188272,Rambla Catalunya,264,67,24,21,"21,17,44",OPN,17/03/19 03:57:08
21,ELECTRIC_BIKE,41.435809,2.188272,Rambla Catalunya,26,67,24,4,"38,13",OPN,06/03/19 18:53:20
21,BIKE,41.435809,2.188272,Rambla Catalunya,126,67,24,13,"20,34,28,50",OPN,10/03/19 08:39:08
21,ELECTRIC_BIKE,41.435809,2.188272,Rambla Catalunya,123,67,24,24,"37,16",OPN,01/03/19 12:06:20
21,BIKE,41.435809,2.188272,Rambla Catalunya,1,67,24,18,"16,38",OPN,01/03/19 13:06:13
21,BIKE,41.435809,2.188272,Rambla Catalunya,58,67,24,1,"29,18",OPN,15/03/19 22:41:44
21,BIKE,41.435809,2.188272,Rambla Catalunya,244,67,24,20,"50,48,35",OPN,07/03/19 09:30:45
22,BIKE,41.395453,2.138715,Carrer de Tarragona,113,25,28,4,"41,38",OPN,05/03/19 19:07:49
22,BIKE,41.395453,2.138715,Carrer de Tarragona,48,25,28,21,"35,18,25,26",OPN,11/03/19 08:41:12
22,BIKE,41.395453,2.138715,Carrer de Tarragona,92,25,28,18,"47,7,6",OPN,11/03/19 18:56:00
22,BIKE,41.395453,2.138715,Carrer de Tarragona,88,25,28,8,,OPN,01/03/19 08:03:02
22,BIKE,41.395453,2.138715,Carrer de Tarragona,56,25,28,12,"42,46,15",OPN,01/03/19 17:49:50
22,BIKE,41.395453,2.138715,Carrer de Tarragona,33,25,28,3,"5,35,46,6",OPN,01/03/19 03:20:54
22,BIKE,41.395453,2.138715,Carrer de Tarragona,244,25,28,28,"42,4,45,11",OPN,16/03/19 23:23:12
22,BIKE,41.395453,2.138715,Carrer de Tarragona,264,25,28,6,,OPN,01/03/19 22:43:52
22,BIKE,41.395453,2.138715,Carrer de Tarragona,159,25,28,8,"36,10",OPN,07/03/19 09:14:31
22,BIKE,41.395453,2.138715,Carrer de Tarragona,197,25,28,14,"23,38,11",OPN,06/03/19 09:09:11
22,BIKE,41.395453,2.138715,Carrer de Tarragona,294,25,28,19,"4,19",OPN,01/03/19 12:57:18
22,BIKE,41.395453,2.138715,Carrer de Tarragona,269,25,28,14,"6,30",OPN,01/03/19 08:20:15
22,BIKE,41.395453,2.138715,Carrer de Tarragona,11,25,28,14,"10,5",OPN,06/03/19 17:10:45
22,BIKE,41.395453,2.138715,Carrer de Tarragona,304,25,28,16,"51,10,4",OPN,01/03/19 17:41:11
22,BIKE,41.395453,2.138715,Carrer de Tarragona,22,25,28,24,"16,10,1",OPN,01/03/19 09:13:10
22,BIKE,41.395453,2.138715,Carrer de Tarragona,9,25,28,11,"8,12,43",OPN,03/03/19 07:46:43
22,ELECTRIC_BIKE,41.395453,2.138715,Carrer de Tarragona,129,25,28,24,"51,30,45,9",OPN,05/03/19 19:04:18
22,BIKE,41.395453,2.138715,Carrer de Tarragona,238,25,28,22,"48,25,35,2",OPN,06/03/19 06:31:15
22,BIKE,41.395453,2.138715,Carrer de Tarragona,26,25,28,27,"4,26,9,28",OPN,17/03/19 13:24:48
22,BIKE,41.395453,2.138715,Carrer de Tarragona,94,25,28,26,"27,35,32",OPN,01/03/19 06:57:55
22,BIKE,41.395453,2.138715,Carrer de Tarragona,84,25,28,23,"41,24,7,25",OPN,07/03/19 07:31:33
22,BIKE,41.395453,2.138715,Carrer de Tarragona,127,25,28,7,"24,45,14",OPN,17/03/19 00:55:49
22,BIKE,41.395453,2.138715,Carrer de Tarragona,315,25,28,22,"15,41,10,31",OPN,01/03/19 08:14:50
22,BIKE,41.395453,2.138715,Carrer de Tarragona,106,25,28,21,"10,24",OPN,18/03/19 13:28:35
23,BIKE,41.45707,2.124664,Carrer de Sardenya,67,58,32,9,"36,44",OPN,15/03/19 09:48:49
23,BIKE,41.45707,2.124664,Carrer de Sardenya,40,58,32,22,"29,2,24,27",OPN,15/03/19 17:09:00
23,BIKE,41.45707,2.124664,Carrer de Sardenya,64,58,32,8,"47,48,38",OPN,05/03/19 17:55:02
23,BIKE,41.45707,2.124664,Carrer de Sardenya,43,58,32,17,"41,48,36",OPN,14/03/19 07:46:53
23,BIKE,41.45707,2.124664,Carrer de Sardenya,183,58,32,26,"22,26",OPN,10/03/19 02:40:08
23,BIKE,41.45707,2.124664,Carrer de Sardenya,135,58,32,6,"40,52,2",OPN,10/03/19 13:14:43
23,BIKE,41.45707,2.124664,Carrer de Sardenya,159,58,32,11,"24,7,42",OPN,16/03/19 13:49:25
23,ELECTRIC_BIKE,41.45707,2.124664,Carrer de Sardenya,266,58,32,26,"46,11",OPN,06/03/19 12:50:47
23,BIKE,41.45707,2.124664,Carrer de Sardenya,186,58,32,14,"48,21,45",OPN,14/03/19 08:17:39
23,BIKE,41.45707,2.124664,Carrer de Sardenya,50,58,32,31,"50,36,1",OPN,10/03/19 18:35:04
23,BIKE,41.45707,2.124664,Carrer de Sardenya,121,58,32,0,"41,32",OPN,01/03/19 03:03:20
23,BIKE,41.45707,2.124664,Carrer de Sardenya,100,58,32,23,"49,46",OPN,07/03/19 13:23:42
23,ELECTRIC_BIKE,41.45707,2.124664,Carrer de Sardenya,264,58,32,26,"45,50,12,31",OPN,17/03/19 06:09:55
23,BIKE,41.45707,2.124664,Carrer de Sardenya,98,58,32,30,"14,5",OPN,15/03/19 13:33:48
23,ELECTRIC_BIKE,41.45707,2.124664,Carrer de Sardenya,45,58,32,5,"4,40",OPN,16/03/19 08:32:53
23,ELECTRIC_BIKE,41.45707,2.124664,Carrer de Sardenya,235,58,32,32,"21,52,41",OPN,18/03/19 17:31:57
23,BIKE,41.45707,2.124664,Carrer de Sardenya,137,58,32,12,"31,52",OPN,08/03/19 02:40:53
23,ELECTRIC_BIKE,41.45707,2.124664,Carrer de Sardenya,31,58,32,11,"43,36",OPN,12/03/19 12:55:34
23,BIKE,41.45707,2.124664,Carrer de Sardenya,221,58,32,11,"37,10",OPN,06/03/19 07:11:20
23,BIKE,41.45707,2.124664,Carrer de Sardenya,68,58,32,21,"38,18",OPN,01/03/19 17:12:30
23,BIKE,41.45707,2.124664,Carrer de Sardenya,277,58,32,21,"7,21",OPN,12/03/19 06:12:47
23,ELECTRIC_BIKE,41.45707,2.124664,Carrer de Sardenya,266,58,32,15,"18,41",OPN,01/03/19 03:55:25
23,ELECTRIC_BIKE,41.45707,2.124664,Carrer de Sardenya,118,58,32,2,,OPN,01/03/19 17:05:49
23,BIKE,41.45707,2.124664,Carrer de Sardenya,178,58,32,32,"12,14,40,41",OPN,15/03/19 02:01:42
24,ELECTRIC_BIKE,41.449312,2.142511,Carrer de Tarragona,182,103,28,6,"31,23,49",OPN,01/03/19 08:09:12
24,BIKE,41.449312,2.142511,Carrer de Tarragona,209,103,28,2,"40,44",OPN,14/03/19 18:46:55
24,BIKE,41.449312,2.142511,Carrer de Tarragona,23,103,28,17,"29,47,42",OPN,10/03/19 18:34:50
24,BIKE,41.449312,2.142511,Carrer de Tarragona,104,103,28,11,"41,47,3,11",OPN,08/03/19 18:55:35
24,BIKE,41.449312,2.142511,Carrer de Tarragona,55,103,28,17,"38,20",OPN,06/03/19 08:12:11
24,BIKE,41.449312,2.142511,Carrer de Tarragona,223,103,28,25,"49,47",OPN,03/03/19 09:23:13
24,ELECTRIC_BIKE,41.449312,2.142511,Carrer de Tarragona,23,103,28,2,"17,47,4",OPN,13/03/19 18:33:50
24,ELECTRIC_BIKE,41.449312,2.142511,Carrer de Tarragona,165,103,28,8,"36,43",OPN,01/03/19 07:04:01
24,BIKE,41.449312,2.142511,Carrer de Tarragona,233,103,28,14,"50,1",OPN,17/03/19 17:55:29
24,ELECTRIC_BIKE,41.449312,2.142511,Carrer de Tarragona,303,103,28,22,"30,42,47,26",OPN,01/03/19 06:48:37
24,BIKE,41.449312,2.142511,Carrer de Tarragona,92,103,28,17,"28,52,5,12",OPN,15/03/19 19:08:13
24,BIKE,41.449312,2.142511,Carrer de Tarragona,3,103,28,11,"38,52,23,45",OPN,02/03/19 13:50:51
24,BIKE,41.449312,2.142511,Carrer de Tarragona,231,103,28,17,"10,51,4",OPN,11/03/19 09:26:31
24,BIKE,41.449312,2.142511,Carrer de Tarragona,1,103,28,28,"47,26,3",OPN,01/03/19 09:20:03
24,BIKE,41.449312,2.142511,Carrer de Tarragona,22,103,28,13,"47,17,37,26",OPN,11/03/19 07:56:19
24,BIKE,41.449312,2.142511,Carrer de Tarragona,316,103,28,25,"12,38,49,28",OPN,08/03/19 08:31:23
24,BIKE,41.449312,2.142511,Carrer de Tarragona,276,103,28,22,"37,21,7,30",OPN,01/03/19 17:13:13
24,BIKE,41.449312,2.142511,Carrer de Tarragona,226,103,28,8,"37,23,8",OPN,13/03/19 12:48:56
24,BIKE,41.449312,2.142511,Carrer de Tarragona,267,103,28,7,"5,21,27,6",OPN,01/03/19 09:42:21
24,BIKE,41.449312,2.142511,Carrer de Tarragona,25,103,28,22,"9,23",OPN,07/03/19 07:11:30
24,BIKE,41.449312,2.142511,Carrer de Tarragona,29,103,28,6,"12,37,46,10",OPN,06/03/19 17:40:32
24,BIKE,41.449312,2.142511,Carrer de Tarragona,96,103,28,9,"12,52,16,15",OPN,01/03/19 08:37:13
24,BIKE,41.449312,2.142511,Carrer de Tarragona,8,103,28,6,"16,46,26",OPN,02/03/19 07:16:34
24,BIKE,41.449312,2.142511,Carrer de Tarragona,284,103,28,17,"30,8,28,36",OPN,01/03/19 22:25:21
25,ELECTRIC_BIKE,41.437838,2.143488,Carrer del Rossello,18,7,27,8,"27,13",OPN,04/03/19 09:50:00
25,BIKE,41.437838,2.143488,Carrer del Rossello,174,7,27,18,"29,19",OPN,03/03/19 09:10:24
25,BIKE,41.437838,2.143488,Carrer del Rossello,273,7,27,26,,OPN,16/03/19 23:43:35
25,ELECTRIC_BIKE,41.437838,2.143488,Carrer del Rossello,235,7,27,23,"52,39,35,41",OPN,01/03/19 08:49:07
25,ELECTRIC_BIKE,41.437838,2.143488,Carrer del Rossello,75,7,27,26,"14,40,25",OPN,03/03/19 22:56:46
25,ELECTRIC_BIKE,41.437838,2.143488,Carrer del Rossello,151,7,27,0,"46,20,25",OPN,12/03/19 17:19:39
25,BIKE,41.437838,2.143488,Carrer del Rossello,175,7,27,12,"34,25,19,9",OPN,01/03/19 13:15:18
25,ELECTRIC_BIKE,41.437838,2.143488,Carrer del Rossello,245,7,27,6,"33,8",OPN,11/03/19 08:56:35
25,BIKE,41.437838,2.143488,Carrer del Rossello,136,7,27,25,"48,28,49,38",OPN,03/03/19 02:27:18
25,ELECTRIC_BIKE,41.437838,2.143488,Carrer del Rossello,91,7,27,19,"34,16,15,26",OPN,01/03/19 09:34:38
25,ELECTRIC_BIKE,41.437838,2.143488,Carrer del Rossello,254,7,27,8,"12,19",OPN,18/03/19 00:30:09
25,BIKE,41.437838,2.143488,Carrer del Rossello,283,7,27,15,"29,20",OPN,01/03/19 03:30:36
25,BIKE,41.437838,2.143488,Carrer del Rossello,156,7,27,16,"8,13,7",OPN,04/03/19 12:37:03
25,BIKE,41.437838,2.143488,Carrer del Rossello,9,7,27,13,"41,46,16,42",OPN,01/03/19 17:25:01
25,BIKE,41.437838,2.143488,Carrer del Rossello,160,7,27,13,"51,29,1,42",OPN,15/03/19 07:23:15
25,BIKE,41.437838,2.143488,Carrer del Rossello,284,7,27,1,"19,16",OPN,13/03/19 17:24:10
25,ELECTRIC_BIKE,41.437838,2.143488,Carrer del Rossello,316,7,27,12,"17,15,3",OPN,17/03/19 22:39:29
25,BIKE,41.437838,2.143488,Carrer del Rossello,128,7,27,9,"48,45,6,29",OPN,15/03/19 17:49:09
25,BIKE,41.437838,2.143488,Carrer del Rossello,s/n,7,27,22,"15,25,29",OPN,17/03/19 18:33:14
25,ELECTRIC_BIKE,41.437838,2.143488,Carrer del Rossello,183,7,27,24,"43,30",OPN,11/03/19 17:40:05
25,BIKE,41.437838,2.143488,Carrer del Rossello,265,7,27,21,"35,46,33",OPN,14/03/19 08:24:53
25,BIKE,41.437838,2.143488,Carrer del Rossello,302,7,27,30,"36,18",OPN,17/03/19 08:46:44
25,BIKE,41.437838,2.143488,Carrer del Rossello,17,7,27,23,"16,29,3,37",OPN,01/03/19 22:23:13
25,BIKE,41.437838,2.143488,Carrer del Rossello,93,7,27,11,"18,19,21",OPN,01/03/19 13:25:07
26,BIKE,41.379464,2.172953,Rambla Catalunya,153,92,38,16,"8,9,45",OPN,05/03/19 18:03:51
26,BIKE,41.379464,2.172953,Rambla Catalunya,32,92,38,36,"51,33,52",OPN,14/03/19 22:15:40
26,BIKE,41.379464,2.172953,Rambla Catalunya,283,92,38,33,"49,47",OPN,01/03/19 08:44:53
26,BIKE,41.379464,2.172953,Rambla Catalunya,36,92,38,1,"4,34",OPN,09/03/19 08:05:10
26,BIKE,41.379464,2.172953,Rambla Catalunya,213,92,38,14,"6,25,20,34",OPN,06/03/19 13:13:21
26,BIKE,41.379464,2.172953,Rambla Catalunya,294,92,38,29,"51,42,22",OPN,11/03/19 01:46:07
26,BIKE,41.379464,2.172953,Rambla Catalunya,219,92,38,21,"38,41,44,32",OPN,06/03/19 12:52:25
26,BIKE,41.379464,2.172953,Rambla Catalunya,244,92,38,10,"17,41,15",OPN,12/03/19 18:24:09
26,BIKE,41.379464,2.172953,Rambla Catalunya,84,92,38,20,"15,39,52,28",OPN,15/03/19 13:24:00
26,BIKE,41.379464,2.172953,Rambla Catalunya,264,92,38,33,"39,51",OPN,14/03/19 08:30:30
26,BIKE,41.379464,2.172953,Rambla Catalunya,134,92,38,8,"1,14",OPN,14/03/19 17:46:58
26,ELECTRIC_BIKE,41.379464,2.172953,Rambla Catalunya,20,92,38,29,"26,2,24,12",OPN,01/03/19 07:28:38
26,ELECTRIC_BIKE,41.379464,2.172953,Rambla Catalunya,s/n,92,38,28,"1,35,24",OPN,06/03/19 19:10:45
26,BIKE,41.379464,2.172953,Rambla Catalunya,112,92,38,34,"24,23,7,1",OPN,17/03/19 06:25:48
26,ELECTRIC_BIKE,41.379464,2.172953,Rambla Catalunya,167,92,38,11,"10,7,39,20",OPN,01/03/19 18:15:58
26,ELECTRIC_BIKE,41.379464,2.172953,Rambla Catalunya,85,92,38,8,"45,51,43,26",OPN,01/03/19 09:41:07
26,BIKE,41.379464,2.172953,Rambla Catalunya,148,92,38,21,"34,16",OPN,16/03/19 09:08:15
26,BIKE,41.379464,2.172953,Rambla Catalunya,137,92,38,20,"31,51,39,15",OPN,01/03/19 09:36:36
26,BIKE,41.379464,2.172953,Rambla Catalunya,105,92,38,15,"21,49,41",OPN,18/03/19 07:07:49
26,BIKE,41.379464,2.172953,Rambla Catalunya,223,92,38,30,"30,2,37",OPN,01/03/19 09:58:46
26,BIKE,41.379464,2.172953,Rambla Catalunya,98,92,38,31,"34,42,52,12",OPN,10/03/19 18:38:43
26,BIKE,41.379464,2.172953,Rambla Catalunya,245,92,38,9,"32,16,35",OPN,06/03/19 18:08:18
26,ELECTRIC_BIKE,41.379464,2.172953,Rambla Catalunya,81,92,38,31,"5,6,26",OPN,02/03/19 07:57:21
26,ELECTRIC_BIKE,41.379464,2.172953,Rambla Catalunya,276,92,38,8,"36,8,44",OPN,02/03/19 17:34:04
27,BIKE,41.406672,2.164563,Passeig de Gracia,117,61,21,8,"10,3,2,22",OPN,12/03/19 18:36:18
27,ELECTRIC_BIKE,41.406672,2.164563,Passeig de Gracia,SN,61,21,0,"28,19",OPN,13/03/19 18:03:09
27,BIKE,41.406672,2.164563,Passeig de Gracia,s/n,61,21,7,"7,49,11,13",OPN,17/03/19 09:11:56
27,BIKE,41.406672,2.164563,Passeig de Gracia,258,61,21,21,"4,25",OPN,01/03/19 02:48:05
27,ELECTRIC_BIKE,41.406672,2.164563,Passeig de Gracia,279,61,21,9,"1,25",OPN,01/03/19 19:28:21
27,ELECTRIC_BIKE,41.406672,2.164563,Passeig de Gracia,68,61,21,15,"13,8,39",OPN,02/03/19 08:36:53
27,BIKE,41.406672,2.164563,Passeig de Gracia,193,61,21,2,"37,2,21",OPN,01/03/19 08:59:57
27,BIKE,41.406672,2.164563,Passeig de Gracia,184,61,21,13,"51,13,50",OPN,01/03/19 18:25:22
27,ELECTRIC_BIKE,41.406672,2.164563,Passeig de Gracia,43,61,21,8,"40,5,30,9",OPN,09/03/19 08:22:27
27,BIKE,41.406672,2.164563,Passeig de Gracia,145,61,21,16,"2,33",OPN,09/03/19 18:48:31
27,BIKE,41.406672,2.164563,Passeig de Gracia,222,61,21,20,"26,29,16,5",OPN,01/03/19 03:03:49
27,BIKE,41.406672,2.164563,Passeig de Gracia,309,61,21,11,"44,22,52,18",OPN,01/03/19 17:27:46
27,BIKE,41.406672,2.164563,Passeig de Gracia,271,61,21,24,"31,42,25,4",OPN,03/03/19 22:51:31
27,BIKE,41.406672,2.164563,Passeig de Gracia,32,61,21,10,"40,49,45",OPN,05/03/19 23:13:22
27,ELECTRIC_BIKE,41.406672,2.164563,Passeig de Gracia,23-25,61,21,2,"33,4,28,40",OPN,01/03/19 19:18:22
27,BIKE,41.406672,2.164563,Passeig de Gracia,140,61,21,9,"33,10",OPN,01/03/19 19:28:38
27,BIKE,41.406672,2.164563,Passeig de Gracia,49,61,21,1,"44,51,12,26",OPN,09/03/19 08:04:50
27,BIKE,41.406672,2.164563,Passeig de Gracia,183,61,21,14,"7,11,51",OPN,16/03/19 22:04:04
27,BIKE,41.406672,2.164563,Passeig de Gracia,3,61,21,6,"48,10",OPN,17/03/19 19:15:46
27,ELECTRIC_BIKE,41.406672,2.164563,Passeig de Gracia,23-25,61,21,4,"21,24",OPN,09/03/19 12:53:28
27,BIKE,41.406672,2.164563,Passeig de Gracia,16,61,21,0,"47,52,33",OPN,08/03/19 08:13:08
27,BIKE,41.406672,2.164563,Passeig de Gracia,95,61,21,19,"35,39,17",OPN,01/03/19 06:43:05
27,BIKE,41.406672,2.164563,Passeig de Gracia,244,61,21,18,"6,36,11,52",OPN,07/03/19 12:25:20
27,BIKE,41.406672,2.164563,Passeig de Gracia,57,61,21,17,"4,16,36",OPN,09/03/19 17:45:14
28,BIKE,41.36438,2.182712,Carrer del Rossello,315,87,30,1,"31,15,28,16",OPN,01/03/19 08:19:06
28,BIKE,41.36438,2.182712,Carrer del Rossello,86,87,30,10,"33,27,23",OPN,01/03/19 08:52:17
28,BIKE,,,Carrer del Rossello,15,87,30,30,"47,39,34",OPN,18/03/19 12:22:50
28,BIKE,41.36438,2.182712,Carrer del Rossello,108,87,30,17,"52,33,6",OPN,14/03/19 01:47:43
28,BIKE,41.36438,2.182712,Carrer del Rossello,239,87,30,3,"10,17,52,24",OPN,01/03/19 22:49:12
28,BIKE,41.36438,2.182712,Carrer del Rossello,35,87,30,4,"33,23",OPN,01/03/19 08:25:40
28,BIKE,41.36438,2.182712,Carrer del Rossello,23,87,30,8,"36,14,34",OPN,14/03/19 07:40:27
28,BIKE,41.36438,2.182712,Carrer del Rossello,SN,87,30,30,"4,9,36,17",OPN,01/03/19 00:07:44
28,BIKE,41.36438,2.182712,Carrer del Rossello,189,87,30,5,"7,1,11",OPN,09/03/19 18:29:14
28,BIKE,41.36438,2.182712,Carrer del Rossello,110,87,30,27,"2,15,18",OPN,07/03/19 18:22:03
28,ELECTRIC_BIKE,41.36438,2.182712,Carrer del Rossello,242,87,30,21,"40,46,11,10",OPN,14/03/19 06:57:18
28,BIKE,41.36438,2.182712,Carrer del Rossello,270,87,30,28,"44,29",OPN,01/03/19 07:56:59
28,BIKE,41.36438,2.182712,Carrer del Rossello,115,87,30,25,"52,7,35",OPN,02/03/19 09:47:33
28,BIKE,41.36438,2.182712,Carrer del Rossello,180,87,30,10,"6,21,45,43",OPN,02/03/19 07:56:03
28,ELECTRIC_BIKE,41.36438,2.182712,Carrer del Rossello,4,87,30,25,"8,15,36",OPN,05/03/19 17:58:58
28,BIKE,41.36438,2.182712,Carrer del Rossello,98,87,30,5,"23,5,9",OPN,13/03/19 02:46:49
28,BIKE,41.36438,2.182712,Carrer del Rossello,190,87,30,9,"21,34",OPN,18/03/19 12:35:32
28,BIKE,41.36438,2.182712,Carrer del Rossello,63,87,30,6,"37,17,45,20",OPN,09/03/19 08:12:44
28,ELECTRIC_BIKE,41.36438,2.182712,Carrer del Rossello,317,87,30,4,"51,16,2",OPN,18/03/19 09:48:11
28,BIKE,41.36438,2.182712,Carrer del Rossello,310,87,30,2,"36,34",OPN,01/03/19 09:11:35
28,ELECTRIC_BIKE,41.36438,2.182712,Carrer del Rossello,83,87,30,5,"22,6",OPN,18/03/19 07:11:54
28,BIKE,41.36438,2.182712,Carrer del Rossello,127,87,30,3,"40,4,45,38",OPN,17/03/19 07:52:26
28,BIKE,41.36438,2.182712,Carrer del Rossello,61,87,30,11,"39,18,52",OPN,10/03/19 02:06:02
28,BIKE,41.36438,2.182712,Carrer del Rossello,161,87,30,2,"2,18",OPN,09/03/19 06:08:45
29,BIKE,41.375429,2.173145,Carrer de Mallorca,40,81,29,1,"24,22",OPN,18/03/19 23:30:43
29,BIKE,41.375429,2.173145,Carrer de Mallorca,s/n,81,29,29,"38,25,1,36",OPN,18/03/19 08:35:44
29,BIKE,41.375429,2.173145,Carrer de Mallorca,178,81,29,2,"20,42,22,21",OPN,03/03/19 08:02:38
29,BIKE,41.375429,2.173145,Carrer de Mallorca,196,81,29,2,"25,13",OPN,04/03/19 06:22:08
29,BIKE,41.375429,2.173145,Carrer de Mallorca,191,81,29,0,"51,39,50,24",OPN,16/03/19 17:13:06
29,BIKE,41.375429,2.173145,Carrer de Mallorca,71,81,29,3,"44,19,7,13",OPN,17/03/19 19:18:47
29,BIKE,41.375429,2.173145,Carrer de Mallorca,253,81,29,15,"23,9,22",OPN,09/03/19 18:10:51
29,BIKE,41.375429,2.173145,Carrer de Mallorca,221,81,29,24,"13,24,40",OPN,01/03/19 13:40:04
29,BIKE,41.375429,2.173145,Carrer de Mallorca,241,81,29,22,"23,30,46",OPN,03/03/19 18:28:34
29,BIKE,41.375429,2.173145,Carrer de Mallorca,150,81,29,17,"4,17,22,31",OPN,08/03/19 08:57:30
29,ELECTRIC_BIKE,41.375429,2.173145,Carrer de Mallorca,285,81,29,2,"10,23,29",OPN,01/03/19 18:00:21
29,BIKE,41.375429,2.173145,Carrer de Mallorca,125,81,29,23,"31,40,4,39",OPN,01/03/19 18:46:38
29,BIKE,41.375429,2.173145,Carrer de Mallorca,258,81,29,1,"14,4",OPN,11/03/19 00:54:54
29,BIKE,41.375429,2.173145,Carrer de Mallorca,65,81,29,18,"9,17,21,52",OPN,05/03/19 09:29:49
29,ELECTRIC_BIKE,41.375429,2.173145,Carrer de Mallorca,79,81,29,12,"12,48,46",OPN,16/03/19 08:41:09
29,BIKE,41.375429,2.173145,Carrer de Mallorca,169,81,29,26,"3,10,19,34",OPN,04/03/19 03:26:27
29,BIKE,41.375429,2.173145,Carrer de Mallorca,178,81,29,9,"11,12,1",OPN,11/03/19 18:35:56
29,ELECTRIC_BIKE,41.375429,2.173145,Carrer de Mallorca,239,81,29,19,"29,4,15",OPN,08/03/19 00:54:14
29,BIKE,41.375429,2.173145,Carrer de Mallorca,95,81,29,13,"23,33,30",OPN,03/03/19 17:31:51
29,BIKE,41.375429,2.173145,Carrer de Mallorca,279,81,29,15,"47,13,6,11",OPN,05/03/19 23:34:29
29,BIKE,41.375429,2.173145,Carrer de Mallorca,106,81,29,28,"25,43",OPN,13/03/19 09:59:31
29,BIKE,41.375429,2.173145,Carrer de Mallorca,23-25,81,29,21,"25,28",OPN,08/03/19 08:29:15
29,BIKE,41.375429,2.173145,Carrer de Mallorca,298,81,29,12,"50,21,4",OPN,18/03/19 13:10:55
29,BIKE,41.375429,2.173145,Carrer de Mallorca,173,81,29,13,"26,45",OPN,03/03/19 18:40:31
30,BIKE,41.428305,2.152511,Carrer de Balmes,218,54,28,20,"43,27,47",OPN,13/03/19 08:41:34
30,BIKE,41.428305,2.152511,Carrer de Balmes,290,54,28,10,"27,14,5,34",OPN,01/03/19 08:14:27
30,BIKE,41.428305,2.152511,Carrer de Balmes,311,54,28,4,"3,34,36",OPN,02/03/19 13:43:05
30,BIKE,41.428305,2.152511,Carrer de Balmes,160,54,28,13,"51,1,24",OPN,05/03/19 22:03:46
30,BIKE,41.428305,2.152511,Carrer de Balmes,133,54,28,1,"25,52,22,4",OPN,15/03/19 08:19:19
30,BIKE,41.428305,2.152511,Carrer de Balmes,63,54,28,4,"33,28,16,34",OPN,15/03/19 08:51:14
30,BIKE,41.428305,2.152511,Carrer de Balmes,172,54,28,12,"30,21",OPN,09/03/19 23:37:46
30,BIKE,41.428305,2.152511,Carrer de Balmes,293,54,28,23,"37,43,9,17",OPN,13/03/19 07:36:11
