trip_id,start_time,start_station,end_station,duration_min
T2329,2019-03-15 17:41:00,Bolhão,Marquês,15
T1188,2019-03-15 17:51:00,Casa da Música,Campanhã,3
T2004,2019-03-15 17:57:00,Aliados,Marquês,18
T2349,2019-03-15 18:00:00,Trindade,São Bento,15
T2593,2019-03-15 18:00:00,Trindade,Casa da Música,11
T1616,2019-03-15 18:01:00,Aliados,Casa da Música,11
T2501,2019-03-15 18:02:00,São Bento,São Bento,14
T2500,2019-03-15 18:04:00,Trindade,Trindade,9
T1820,2019-03-15 18:07:00,Aliados,Aliados,2
T2309,2019-03-15 18:07:00,Campanhã,São Bento,7
T2716,2019-03-15 18:12:00,Trindade,Casa da Música,14
T1185,2019-03-15 18:18:00,Casa da Música,São Bento,11
T1511,2019-03-15 18:18:00,Casa da Música,São Bento,9
T1901,2019-03-15 18:25:00,Marquês,Marquês,14
T1320,2019-03-15 18:27:00,Campanhã,Aliados,15
T2011,2019-03-15 18:29:00,Marquês,Trindade,11
T1414,2019-03-15 18:34:00,Aliados,Casa da Música,10
T2633,2019-03-15 18:35:00,Aliados,Bolhão,11
T1730,2019-03-15 18:42:00,Trindade,Trindade,17
T2007,2019-03-15 18:42:00,Casa da Música,Marquês,14
T2827,2019-03-15 18:43:00,Trindade,Bolhão,7
T1921,2019-03-15 18:47:00,Campanhã,Aliados,6
T1341,2019-03-15 18:49:00,Aliados,São Bento,12
T2476,2019-03-15 18:52:00,Trindade,Campanhã,13
T2519,2019-03-15 18:53:00,Campanhã,Casa da Música,14
T2463,2019-03-15 19:09:00,Trindade,Campanhã,9
T1028,2019-03-15 19:18:00,Aliados,Casa da Música,9
T2412,2019-03-15 19:28:00,Trindade,Campanhã,15
T1092,2019-03-15 19:50:00,Campanhã,Trindade,14
T1771,2019-03-15 19:58:00,Trindade,Trindade,17
T2879,2019-03-16 10:11:00,Casa da Música,São Bento,21
T1097,2019-03-16 10:29:00,São Bento,Marquês,20
T2972,2019-03-16 10:30:00,Bolhão,Trindade,15
T1715,2019-03-16 10:30:00,São Bento,Campanhã,31
T1144,2019-03-16 10:34:00,Trindade,Casa da Música,33
T1275,2019-03-16 10:49:00,Aliados,Bolhão,17
T2855,2019-03-16 10:51:00,Trindade,Casa da Música,21
T1707,2019-03-16 10:57:00,Aliados,Campanhã,9
T2548,2019-03-16 11:02:00,Aliados,Trindade,24
T1014,2019-03-16 11:04:00,Casa da Música,Bolhão,28
T2464,2019-03-16 11:07:00,São Bento,Marquês,13
T2362,2019-03-16 11:09:00,Aliados,São Bento,27
T2654,2019-03-16 11:10:00,Bolhão,São Bento,21
T1244,2019-03-16 11:10:00,Casa da Música,Aliados,11
T1968,2019-03-16 11:17:00,Bolhão,Aliados,27
T2614,2019-03-16 11:20:00,Trindade,Bolhão,22
T2508,2019-03-16 11:21:00,Casa da Música,São Bento,26
T2471,2019-03-16 11:23:00,Campanhã,São Bento,21
T1997,2019-03-16 11:34:00,Aliados,Campanhã,17
T2914,2019-03-16 11:51:00,Casa da Música,Casa da Música,25
T2191,2019-03-16 12:05:00,Aliados,São Bento,33
T1948,2019-03-16 12:06:00,Casa da Música,Trindade,27
T2935,2019-03-16 12:07:00,Trindade,Casa da Música,18
T2097,2019-03-16 12:07:00,Aliados,Bolhão,21
T2942,2019-03-16 12:07:00,Aliados,Marquês,32
T1540,2019-03-16 12:17:00,Trindade,Campanhã,26
T2132,2019-03-16 12:18:00,Casa da Música,Marquês,27
T1755,2019-03-16 12:19:00,Marquês,Aliados,16
T1987,2019-03-16 12:22:00,Trindade,Aliados,40
T2415,2019-03-16 12:28:00,São Bento,Aliados,34
T2881,2019-03-16 12:32:00,Trindade,Campanhã,28
T2652,2019-03-16 12:33:00,Casa da Música,Campanhã,28
T1526,2019-03-16 12:35:00,Aliados,Casa da Música,22
T1032,2019-03-16 12:35:00,Trindade,Bolhão,11
T1807,2019-03-16 12:40:00,Aliados,Marquês,24
T2506,2019-03-16 12:44:00,Bolhão,Casa da Música,25
T1925,2019-03-16 12:47:00,Trindade,Aliados,14
T2079,2019-03-16 12:48:00,Trindade,Campanhã,26
T1702,2019-03-16 12:55:00,Trindade,Casa da Música,28
T2462,2019-03-16 12:55:00,Aliados,Casa da Música,17
T2254,2019-03-16 13:02:00,Aliados,Trindade,23
T1059,2019-03-16 13:06:00,Bolhão,Marquês,32
T1472,2019-03-16 13:08:00,São Bento,Campanhã,20
T1029,2019-03-16 13:08:00,Trindade,Casa da Música,25
T2264,2019-03-16 13:13:00,Aliados,Marquês,12
T1247,2019-03-16 13:17:00,Campanhã,Trindade,19
T1888,2019-03-16 13:20:00,Aliados,Aliados,22
T1074,2019-03-16 13:43:00,Campanhã,Campanhã,24
T2104,2019-03-16 13:54:00,São Bento,Bolhão,24
T2024,2019-03-16 13:54:00,São Bento,Bolhão,16
T2290,2019-03-16 14:23:00,Trindade,Marquês,21
T2664,2019-03-16 14:32:00,Campanhã,Marquês,21
T2947,2019-03-16 14:35:00,Campanhã,Marquês,25
T2505,2019-03-16 14:43:00,Aliados,Trindade,33
T1051,2019-03-16 14:52:00,Aliados,São Bento,26
T2867,2019-03-16 14:53:00,São Bento,Campanhã,36
T2257,2019-03-16 15:06:00,Campanhã,Campanhã,26
T2318,2019-03-16 15:17:00,Campanhã,Marquês,25
T2590,2019-03-16 15:20:00,Bolhão,Trindade,22
T2030,2019-03-16 15:21:00,Bolhão,Casa da Música,28
T2306,2019-03-16 15:23:00,São Bento,Trindade,34
T2620,2019-03-16 15:29:00,Trindade,Bolhão,27
T2656,2019-03-16 15:36:00,Bolhão,Bolhão,13
T2341,2019-03-16 15:57:00,Aliados,Bolhão,32
T1061,2019-03-16 16:08:00,Bolhão,Bolhão,18
T1757,2019-03-16 16:13:00,São Bento,Bolhão,29
T1442,2019-03-16 16:28:00,Campanhã,Marquês,19
T2744,2019-03-16 16:37:00,Trindade,São Bento,28
T1085,2019-03-16 16:37:00,São Bento,Campanhã,34
T2845,2019-03-16 16:42:00,Casa da Música,Casa da Música,18
T2678,2019-03-16 16:50:00,Aliados,São Bento,18
T1768,2019-03-16 16:59:00,Bolhão,Casa da Música,15
T1567,2019-03-17 10:10:00,Casa da Música,São Bento,24
T1731,2019-03-17 10:18:00,Aliados,Aliados,31
T2473,2019-03-17 10:36:00,Bolhão,São Bento,22
T2425,2019-03-17 10:41:00,Marquês,Aliados,27
T2498,2019-03-17 10:47:00,Campanhã,Marquês,18
T2363,2019-03-17 10:48:00,Bolhão,Campanhã,11
T2917,2019-03-17 10:54:00,Aliados,Casa da Música,22
T2926,2019-03-17 10:55:00,Aliados,Marquês,31
T2435,2019-03-17 11:02:00,Trindade,Casa da Música,37
T2020,2019-03-17 11:06:00,Bolhão,Casa da Música,30
T1758,2019-03-17 11:26:00,Aliados,Bolhão,17
T1858,2019-03-17 11:37:00,São Bento,São Bento,22
T2978,2019-03-17 11:58:00,Bolhão,Bolhão,30
T1723,2019-03-17 12:00:00,Campanhã,Bolhão,39
T2786,2019-03-17 12:31:00,Campanhã,Bolhão,16
T2660,2019-03-17 12:33:00,Casa da Música,Aliados,31
T2721,2019-03-17 12:42:00,Campanhã,Trindade,25
T2206,2019-03-17 12:45:00,Aliados,Casa da Música,15
T1124,2019-03-17 12:55:00,Bolhão,Casa da Música,18
T1080,2019-03-17 13:09:00,Trindade,Casa da Música,31
T1148,2019-03-17 13:15:00,Trindade,Trindade,31
T2049,2019-03-17 13:22:00,Trindade,Bolhão,35
T1621,2019-03-17 13:24:00,Bolhão,Campanhã,30
T1277,2019-03-17 13:28:00,Campanhã,Aliados,34
T1996,2019-03-17 13:36:00,Marquês,Campanhã,26
T2542,2019-03-17 13:39:00,Trindade,Aliados,26
T1298,2019-03-17 13:41:00,Trindade,Marquês,25
T1744,2019-03-17 13:43:00,Aliados,Bolhão,14
T1399,2019-03-17 13:53:00,Trindade,Campanhã,13
T1660,2019-03-17 13:55:00,Casa da Música,Marquês,20
T1367,2019-03-17 14:04:00,Aliados,Bolhão,28
T1842,2019-03-17 14:15:00,Campanhã,Campanhã,25
T1219,2019-03-17 14:30:00,Trindade,São Bento,23
T2795,2019-03-17 14:37:00,Trindade,Bolhão,34
T2792,2019-03-17 14:37:00,Aliados,Campanhã,28
T1859,2019-03-17 14:48:00,Campanhã,Trindade,30
T1297,2019-03-17 15:03:00,Campanhã,Aliados,25
T2342,2019-03-17 15:07:00,Campanhã,Bolhão,25
T2018,2019-03-17 15:16:00,Aliados,Casa da Música,31
T1625,2019-03-17 15:17:00,Campanhã,Casa da Música,36
T1220,2019-03-17 15:36:00,Marquês,Campanhã,31
T2015,2019-03-17 15:43:00,Trindade,Bolhão,18
T2811,2019-03-17 15:44:00,Bolhão,Aliados,24
T1498,2019-03-17 15:51:00,Bolhão,Casa da Música,30
T1558,2019-03-17 15:55:00,Aliados,São Bento,20
T1207,2019-03-17 15:59:00,Bolhão,Bolhão,11
T1503,2019-03-17 16:03:00,Aliados,Casa da Música,10
T2418,2019-03-17 16:11:00,Bolhão,São Bento,26
T2971,2019-03-17 16:16:00,Aliados,Casa da Música,30
T1187,2019-03-17 16:17:00,São Bento,São Bento,18
T1727,2019-03-17 16:19:00,Casa da Música,Bolhão,17
T2931,2019-03-17 16:30:00,Casa da Música,Marquês,33
T2396,2019-03-17 16:41:00,Aliados,São Bento,28
T2458,2019-03-17 16:46:00,Casa da Música,Campanhã,28
T1095,2019-03-17 16:49:00,Casa da Música,Aliados,27
T1575,2019-03-17 16:51:00,Trindade,Bolhão,27
T2261,2019-03-18 07:14:00,Trindade,São Bento,12
T2591,2019-03-18 07:21:00,Aliados,São Bento,15
T1116,2019-03-18 07:23:00,Campanhã,Trindade,10
T1897,2019-03-18 07:33:00,Aliados,Campanhã,11
T2340,2019-03-18 07:34:00,Casa da Música,Marquês,13
T2984,2019-03-18 07:55:00,Bolhão,Aliados,18
T2366,2019-03-18 08:02:00,Marquês,São Bento,9
T2962,2019-03-18 08:07:00,Campanhã,Campanhã,11
T1813,2019-03-18 08:14:00,Marquês,Marquês,18
T2401,2019-03-18 08:17:00,São Bento,Bolhão,18
T2036,2019-03-18 08:21:00,São Bento,São Bento,10
T1004,2019-03-18 08:24:00,Campanhã,Campanhã,3
T1661,2019-03-18 08:26:00,Trindade,Bolhão,8
T2210,2019-03-18 08:28:00,Campanhã,Trindade,15
T1420,2019-03-18 08:45:00,Aliados,Marquês,12
T1230,2019-03-18 08:52:00,Bolhão,Casa da Música,16
T2395,2019-03-18 08:52:00,São Bento,Trindade,8
T2742,2019-03-18 08:52:00,Marquês,Bolhão,13
T1865,2019-03-18 09:06:00,Trindade,Marquês,17
T2595,2019-03-18 09:11:00,Bolhão,Bolhão,11
T1966,2019-03-18 09:18:00,Trindade,Marquês,10
T2394,2019-03-18 09:20:00,Bolhão,Trindade,16
T1877,2019-03-18 09:26:00,Campanhã,Bolhão,9
T2735,2019-03-18 09:32:00,Trindade,São Bento,7
T2216,2019-03-18 09:33:00,São Bento,Campanhã,13
T2422,2019-03-18 09:33:00,Aliados,Trindade,12
T1282,2019-03-18 09:38:00,Aliados,São Bento,13
T1396,2019-03-18 09:58:00,Aliados,Bolhão,9
T2300,2019-03-18 12:05:00,Casa da Música,São Bento,7
T1445,2019-03-18 12:10:00,Trindade,Bolhão,16
T1580,2019-03-18 12:19:00,Trindade,Campanhã,13
T1184,2019-03-18 12:19:00,Marquês,Trindade,12
T2901,2019-03-18 12:23:00,Trindade,São Bento,17
T2685,2019-03-18 12:40:00,Aliados,Campanhã,9
T1173,2019-03-18 12:49:00,Marquês,Aliados,6
T2183,2019-03-18 12:51:00,Casa da Música,Casa da Música,11
T1913,2019-03-18 17:08:00,Trindade,Campanhã,12
T2647,2019-03-18 17:34:00,Trindade,Marquês,17
T1949,2019-03-18 17:58:00,Campanhã,Trindade,9
T1263,2019-03-18 18:01:00,Aliados,Aliados,13
T1409,2019-03-18 18:09:00,Bolhão,Marquês,13
T1477,2019-03-18 18:12:00,Aliados,Aliados,14
T2391,2019-03-18 18:13:00,Aliados,Casa da Música,15
T1383,2019-03-18 18:14:00,Aliados,Bolhão,12
T1947,2019-03-18 18:18:00,Aliados,Marquês,8
T1128,2019-03-18 18:19:00,Bolhão,São Bento,9
T1841,2019-03-18 18:22:00,Casa da Música,Aliados,6
T2875,2019-03-18 18:24:00,Casa da Música,São Bento,7
T2954,2019-03-18 18:30:00,Marquês,Trindade,13
T1712,2019-03-18 18:50:00,Trindade,Bolhão,20
T2700,2019-03-18 18:51:00,São Bento,Campanhã,8
T2339,2019-03-18 18:51:00,Aliados,Trindade,14
T1160,2019-03-18 18:53:00,Trindade,Aliados,4
T2260,2019-03-18 18:59:00,Campanhã,Casa da Música,11
T1867,2019-03-18 19:09:00,Trindade,Marquês,2
T2439,2019-03-18 19:28:00,Aliados,Campanhã,15
T1165,2019-03-18 19:40:00,Trindade,Bolhão,11
T1031,2019-03-18 19:45:00,Casa da Música,São Bento,12
T1157,2019-03-18 19:54:00,Aliados,Aliados,11
T1517,2019-03-18 19:57:00,Casa da Música,Casa da Música,11
T2409,2019-03-18 19:57:00,Trindade,Bolhão,12
T1606,2019-03-19 07:16:00,Campanhã,Trindade,15
T2482,2019-03-19 07:18:00,Bolhão,Trindade,16
T2803,2019-03-19 07:25:00,Trindade,São Bento,14
T1172,2019-03-19 07:27:00,Trindade,São Bento,10
T2271,2019-03-19 07:28:00,Aliados,Casa da Música,15
T2084,2019-03-19 07:30:00,Aliados,Campanhã,11
T1387,2019-03-19 07:41:00,Marquês,Casa da Música,10
T2691,2019-03-19 07:50:00,Bolhão,São Bento,11
T1121,2019-03-19 07:57:00,Aliados,São Bento,12
T2518,2019-03-19 08:01:00,Aliados,Trindade,15
T1799,2019-03-19 08:04:00,Aliados,Aliados,12
T2710,2019-03-19 08:08:00,Casa da Música,Marquês,17
T1490,2019-03-19 08:10:00,Campanhã,Campanhã,10
T1598,2019-03-19 08:11:00,Campanhã,Aliados,11
T1329,2019-03-19 08:19:00,Aliados,São Bento,12
T2322,2019-03-19 08:22:00,São Bento,Marquês,14
T1444,2019-03-19 08:26:00,Marquês,São Bento,11
T2693,2019-03-19 08:28:00,Trindade,Bolhão,21
T2856,2019-03-19 08:28:00,Aliados,São Bento,12
T2355,2019-03-19 08:29:00,Aliados,Trindade,11
T1283,2019-03-19 08:38:00,Aliados,Campanhã,12
T1881,2019-03-19 08:40:00,Bolhão,Trindade,13
T2198,2019-03-19 08:47:00,Casa da Música,Casa da Música,13
T1154,2019-03-19 08:56:00,Aliados,Marquês,13
T1955,2019-03-19 08:56:00,Campanhã,Trindade,15
T2405,2019-03-19 08:58:00,São Bento,Campanhã,13
T1045,2019-03-19 08:58:00,Aliados,Casa da Música,14
T2446,2019-03-19 09:00:00,Casa da Música,Trindade,9
T1804,2019-03-19 09:07:00,Trindade,Casa da Música,15
T2728,2019-03-19 09:09:00,Aliados,Bolhão,8
T1119,2019-03-19 09:17:00,Aliados,São Bento,10
T1975,2019-03-19 09:19:00,Marquês,São Bento,8
T2810,2019-03-19 09:24:00,Bolhão,Bolhão,11
T2028,2019-03-19 09:30:00,Aliados,Marquês,12
T2148,2019-03-19 09:40:00,Trindade,Casa da Música,16
T2523,2019-03-19 09:45:00,Trindade,Campanhã,5
T2602,2019-03-19 09:48:00,Trindade,Marquês,14
T1512,2019-03-19 12:25:00,Campanhã,Bolhão,17
T2155,2019-03-19 12:40:00,Aliados,Campanhã,9
T1213,2019-03-19 12:49:00,Bolhão,São Bento,11
T1818,2019-03-19 12:51:00,Aliados,Aliados,13
T2956,2019-03-19 12:51:00,Campanhã,São Bento,18
T2452,2019-03-19 17:03:00,Aliados,Campanhã,13
T1030,2019-03-19 17:28:00,Bolhão,São Bento,20
T1714,2019-03-19 17:32:00,Marquês,São Bento,13
T2474,2019-03-19 17:36:00,Campanhã,Campanhã,13
T2144,2019-03-19 17:41:00,Trindade,Bolhão,11
T1333,2019-03-19 17:55:00,Trindade,São Bento,11
T2713,2019-03-19 18:01:00,Aliados,Aliados,18
T1449,2019-03-19 18:03:00,Trindade,São Bento,20
T1103,2019-03-19 18:03:00,Campanhã,Aliados,13
T2587,2019-03-19 18:04:00,Trindade,São Bento,12
T2966,2019-03-19 18:05:00,Trindade,Trindade,9
T2187,2019-03-19 18:06:00,Aliados,Marquês,9
T2502,2019-03-19 18:10:00,Trindade,Campanhã,8
T2274,2019-03-19 18:20:00,Aliados,Casa da Música,8
T1108,2019-03-19 18:22:00,Aliados,Bolhão,15
T2316,2019-03-19 18:22:00,Campanhã,Aliados,16
T2752,2019-03-19 18:30:00,Casa da Música,São Bento,11
T2756,2019-03-19 18:38:00,Bolhão,Trindade,7
T2413,2019-03-19 18:41:00,Bolhão,Marquês,16
T2177,2019-03-19 18:52:00,Aliados,São Bento,8
T2723,2019-03-19 19:14:00,Bolhão,São Bento,7
T2555,2019-03-19 19:18:00,São Bento,Aliados,9
T1765,2019-03-19 19:24:00,Marquês,Bolhão,22
T1326,2019-03-19 19:31:00,Casa da Música,São Bento,10
T2963,2019-03-19 19:40:00,Trindade,São Bento,17
T1488,2019-03-19 19:41:00,Aliados,Campanhã,9
T1405,2019-03-19 19:53:00,Bolhão,Casa da Música,14
T1541,2019-03-20 07:02:00,Marquês,Casa da Música,9
T1243,2019-03-20 07:24:00,São Bento,Campanhã,13
T1592,2019-03-20 07:43:00,São Bento,São Bento,6
T1057,2019-03-20 07:48:00,Casa da Música,Campanhã,9
T2679,2019-03-20 08:03:00,Aliados,São Bento,8
T2336,2019-03-20 08:07:00,Casa da Música,Marquês,16
T1587,2019-03-20 08:13:00,Aliados,Casa da Música,15
T1962,2019-03-20 08:13:00,Aliados,Casa da Música,4
T1037,2019-03-20 08:23:00,São Bento,Casa da Música,15
T1234,2019-03-20 08:26:00,Bolhão,Marquês,14
T2777,2019-03-20 08:28:00,São Bento,Casa da Música,9
T1089,2019-03-20 08:30:00,Campanhã,São Bento,19
T2981,2019-03-20 08:30:00,Aliados,Marquês,6
T1102,2019-03-20 08:30:00,Bolhão,Trindade,18
T2400,2019-03-20 08:39:00,Bolhão,Aliados,17
T2960,2019-03-20 08:44:00,São Bento,São Bento,2
T2285,2019-03-20 08:55:00,São Bento,Bolhão,4
T1076,2019-03-20 08:59:00,Aliados,Aliados,13
T1400,2019-03-20 09:01:00,Aliados,Casa da Música,7
T1455,2019-03-20 09:41:00,Aliados,Marquês,13
T2809,2019-03-20 09:42:00,Bolhão,Bolhão,16
T1530,2019-03-20 09:42:00,Casa da Música,Trindade,12
T2797,2019-03-20 09:50:00,Trindade,São Bento,12
T1098,2019-03-20 12:02:00,Trindade,Campanhã,12
T2419,2019-03-20 12:07:00,Marquês,Campanhã,10
T2085,2019-03-20 12:17:00,Aliados,São Bento,7
T1447,2019-03-20 12:34:00,Campanhã,Casa da Música,10
T1478,2019-03-20 12:50:00,Casa da Música,São Bento,16
T1578,2019-03-20 12:52:00,Aliados,Marquês,15
T2043,2019-03-20 17:00:00,Trindade,Bolhão,12
T1601,2019-03-20 17:03:00,Trindade,Trindade,15
T2103,2019-03-20 17:08:00,Aliados,Bolhão,12
T1123,2019-03-20 17:14:00,Trindade,Aliados,10
T1729,2019-03-20 17:15:00,Bolhão,Casa da Música,11
T2897,2019-03-20 17:15:00,Trindade,Casa da Música,11
T1345,2019-03-20 17:17:00,Bolhão,Casa da Música,12
T1343,2019-03-20 17:20:00,Bolhão,São Bento,14
T1427,2019-03-20 17:42:00,Aliados,Bolhão,15
T1314,2019-03-20 17:44:00,Aliados,Marquês,12
T1309,2019-03-20 18:03:00,Bolhão,Casa da Música,15
T2039,2019-03-20 18:05:00,Casa da Música,São Bento,10
T2064,2019-03-20 18:05:00,Aliados,Campanhã,10
T2275,2019-03-20 18:06:00,São Bento,Campanhã,16
T2763,2019-03-20 18:09:00,Bolhão,Trindade,7
T2992,2019-03-20 18:28:00,Trindade,Marquês,15
T1909,2019-03-20 18:34:00,São Bento,São Bento,16
T1171,2019-03-20 18:37:00,Campanhã,Campanhã,11
T2051,2019-03-20 18:44:00,Trindade,Bolhão,8
T2600,2019-03-20 18:46:00,Campanhã,Casa da Música,11
T1903,2019-03-20 18:47:00,Aliados,Bolhão,10
T1823,2019-03-20 18:52:00,Marquês,São Bento,9
T2135,2019-03-20 18:57:00,Trindade,Bolhão,5
T1875,2019-03-20 19:08:00,Trindade,Campanhã,4
T2667,2019-03-20 19:30:00,Aliados,Casa da Música,13
T1001,2019-03-20 19:32:00,Trindade,São Bento,16
T1870,2019-03-20 19:32:00,São Bento,São Bento,2
T1453,2019-03-21 07:00:00,Casa da Música,Campanhã,13
T2828,2019-03-21 07:12:00,Trindade,São Bento,10
T2014,2019-03-21 07:15:00,Aliados,Marquês,9
T1106,2019-03-21 07:15:00,Trindade,Bolhão,14
T2790,2019-03-21 07:34:00,Campanhã,Casa da Música,15
T1502,2019-03-21 07:35:00,São Bento,Casa da Música,19
T2649,2019-03-21 07:36:00,Aliados,Casa da Música,13
T2608,2019-03-21 07:51:00,Casa da Música,Trindade,13
T2688,2019-03-21 08:05:00,Trindade,Bolhão,11
T2882,2019-03-21 08:11:00,Campanhã,Trindade,15
T2878,2019-03-21 08:11:00,Aliados,Casa da Música,16
T2622,2019-03-21 08:11:00,São Bento,Marquês,7
T2503,2019-03-21 08:20:00,Trindade,Casa da Música,20
T1719,2019-03-21 08:22:00,Casa da Música,Marquês,13
T1951,2019-03-21 08:28:00,Trindade,São Bento,13
T1837,2019-03-21 08:28:00,Casa da Música,Bolhão,5
T1305,2019-03-21 08:35:00,Aliados,Campanhã,15
T2680,2019-03-21 08:35:00,Aliados,Trindade,11
T2985,2019-03-21 08:36:00,Marquês,Bolhão,18
T2890,2019-03-21 08:37:00,São Bento,Bolhão,13
T1561,2019-03-21 08:43:00,São Bento,São Bento,14
T2760,2019-03-21 08:49:00,Marquês,Aliados,8
T2010,2019-03-21 08:59:00,Casa da Música,Trindade,14
T1696,2019-03-21 09:13:00,Casa da Música,Campanhã,13
T1850,2019-03-21 09:36:00,Aliados,Trindade,10
T1078,2019-03-21 09:57:00,Bolhão,Aliados,13
T2179,2019-03-21 12:13:00,Aliados,São Bento,14
T1908,2019-03-21 12:15:00,Aliados,Campanhã,12
T2083,2019-03-21 12:16:00,Casa da Música,Trindade,5
T2149,2019-03-21 12:35:00,Casa da Música,São Bento,19
T1203,2019-03-21 12:51:00,Bolhão,Marquês,9
T2939,2019-03-21 17:03:00,Casa da Música,Aliados,17
T1554,2019-03-21 17:05:00,Campanhã,Marquês,17
T1147,2019-03-21 17:08:00,Aliados,Campanhã,13
T1474,2019-03-21 17:47:00,Casa da Música,Casa da Música,16
T2793,2019-03-21 18:05:00,Casa da Música,Trindade,16
T1141,2019-03-21 18:10:00,Campanhã,Marquês,7
T1125,2019-03-21 18:25:00,Bolhão,Marquês,10
T2950,2019-03-21 18:25:00,Bolhão,São Bento,9
T2444,2019-03-21 18:25:00,Trindade,Marquês,9
T1432,2019-03-21 18:27:00,Bolhão,Marquês,7
T2796,2019-03-21 18:28:00,Casa da Música,Aliados,15
T2397,2019-03-21 18:30:00,Bolhão,Casa da Música,15
T1473,2019-03-21 18:37:00,Marquês,São Bento,14
T1403,2019-03-21 18:40:00,Aliados,Campanhã,11
T2923,2019-03-21 18:42:00,Marquês,Campanhã,13
T1495,2019-03-21 18:44:00,São Bento,Bolhão,12
T1487,2019-03-21 18:47:00,Aliados,Casa da Música,9
T2142,2019-03-21 18:51:00,Casa da Música,Bolhão,16
T1335,2019-03-21 18:57:00,Aliados,Bolhão,14
T2626,2019-03-21 19:18:00,São Bento,São Bento,16
T2153,2019-03-21 19:22:00,Trindade,São Bento,9
T1496,2019-03-22 07:11:00,Bolhão,São Bento,14
T1831,2019-03-22 07:20:00,Aliados,Trindade,16
T2830,2019-03-22 07:28:00,Aliados,Casa da Música,9
T2599,2019-03-22 07:37:00,Bolhão,Casa da Música,13
T2662,2019-03-22 07:37:00,Campanhã,Campanhã,8
T1036,2019-03-22 07:37:00,Trindade,Campanhã,16
T2697,2019-03-22 07:43:00,Campanhã,Aliados,14
T1821,2019-03-22 07:57:00,Campanhã,Marquês,15
T1781,2019-03-22 08:08:00,Aliados,Aliados,10
T1785,2019-03-22 08:12:00,São Bento,Trindade,11
T1391,2019-03-22 08:14:00,Casa da Música,Aliados,11
T2569,2019-03-22 08:15:00,Aliados,Casa da Música,7
T2753,2019-03-22 08:28:00,Aliados,Campanhã,6
T1088,2019-03-22 08:29:00,Campanhã,Trindade,16
T2069,2019-03-22 08:34:00,Bolhão,Aliados,5
T2197,2019-03-22 08:38:00,São Bento,Aliados,4
T1354,2019-03-22 08:42:00,Marquês,Bolhão,13
T1728,2019-03-22 08:42:00,Trindade,Marquês,10
T2776,2019-03-22 08:53:00,Trindade,Bolhão,17
T2576,2019-03-22 08:57:00,Aliados,Bolhão,14
T2239,2019-03-22 09:18:00,Aliados,Marquês,11
T2326,2019-03-22 09:27:00,Marquês,Aliados,16
T2909,2019-03-22 09:57:00,Campanhã,Trindade,7
T2673,2019-03-22 12:00:00,Bolhão,Trindade,10
T2558,2019-03-22 12:02:00,Trindade,Trindade,12
T1458,2019-03-22 12:04:00,São Bento,Bolhão,10
T1378,2019-03-22 12:07:00,Trindade,Casa da Música,15
T2223,2019-03-22 12:12:00,Casa da Música,São Bento,14
T2293,2019-03-22 12:25:00,Trindade,Trindade,11
T2456,2019-03-22 12:36:00,Casa da Música,Campanhã,12
T1989,2019-03-22 12:39:00,Casa da Música,Aliados,9
T1784,2019-03-22 12:47:00,Casa da Música,Casa da Música,17
T2181,2019-03-22 12:47:00,Casa da Música,Casa da Música,13
T2610,2019-03-22 12:55:00,Bolhão,Campanhã,18
T2402,2019-03-22 17:17:00,São Bento,Campanhã,10
T2894,2019-03-22 17:19:00,Trindade,Bolhão,10
T2035,2019-03-22 17:20:00,Trindade,Aliados,9
T2460,2019-03-22 17:22:00,Campanhã,Casa da Música,7
T1895,2019-03-22 17:31:00,Bolhão,Marquês,7
T2437,2019-03-22 17:44:00,Trindade,Marquês,10
T1654,2019-03-22 17:45:00,Campanhã,Marquês,20
T2874,2019-03-22 17:52:00,Aliados,Casa da Música,13
T1210,2019-03-22 18:00:00,Trindade,Aliados,12
T1002,2019-03-22 18:01:00,Bolhão,São Bento,17
T2021,2019-03-22 18:05:00,Marquês,São Bento,10
T1215,2019-03-22 18:10:00,Campanhã,Marquês,10
T1953,2019-03-22 18:10:00,Campanhã,Aliados,10
T2478,2019-03-22 18:13:00,São Bento,São Bento,7
T2278,2019-03-22 18:15:00,Trindade,Aliados,16
T2725,2019-03-22 18:18:00,Bolhão,São Bento,11
T2172,2019-03-22 18:27:00,São Bento,Campanhã,15
T1304,2019-03-22 18:27:00,Casa da Música,Marquês,8
T2434,2019-03-22 18:30:00,Aliados,Aliados,10
T1362,2019-03-22 18:31:00,Casa da Música,Casa da Música,12
T2854,2019-03-22 18:32:00,Aliados,São Bento,12
T1069,2019-03-22 18:33:00,Aliados,Marquês,15
T2249,2019-03-22 18:33:00,Trindade,Marquês,14
T1907,2019-03-22 18:50:00,Bolhão,Campanhã,14
T1350,2019-03-22 19:04:00,Marquês,São Bento,21
T2970,2019-03-22 19:08:00,Casa da Música,Marquês,2
T1100,2019-03-22 19:29:00,Aliados,São Bento,13
T1750,2019-03-22 19:40:00,Aliados,Casa da Música,7
T1942,2019-03-22 19:42:00,Aliados,São Bento,16
T2821,2019-03-22 19:56:00,Trindade,São Bento,14
T2291,2019-03-23 10:01:00,Marquês,Bolhão,26
T2959,2019-03-23 10:21:00,Aliados,Casa da Música,26
T2899,2019-03-23 10:23:00,Trindade,Marquês,16
T2222,2019-03-23 10:23:00,Bolhão,Bolhão,13
