id,type,latitude,longitude,slots,bikes,updateTime
21,ELECTRIC_BIKE,41.381531,2.148901,18,6,13/03/19 11:27:55
21,ELECTRIC_BIKE,41.381531,2.148901,18,15,07/03/19 13:36:45
21,ELECTRIC_BIKE,41.381531,2.148901,18,2,05/03/19 21:55:52
21,ELECTRIC_BIKE,41.381531,2.148901,18,16,01/03/19 12:23:19
21,ELECTRIC_BIKE,41.381531,2.148901,18,7,02/03/19 10:56:55
21,ELECTRIC_BIKE,41.381531,2.148901,18,14,08/03/19 15:17:25
21,ELECTRIC_BIKE,41.381531,2.148901,18,3,11/03/19 19:00:44
21,ELECTRIC_BIKE,41.381531,2.148901,18,11,03/03/19 22:06:47
21,ELECTRIC_BIKE,41.381531,2.148901,18,6,08/03/19 10:41:26
21,ELECTRIC_BIKE,41.381531,2.148901,18,12,06/03/19 21:22:56
21,ELECTRIC_BIKE,41.381531,2.148901,18,3,10/03/19 20:50:50
21,ELECTRIC_BIKE,41.381531,2.148901,18,16,05/03/19 12:31:46
21,ELECTRIC_BIKE,41.381531,2.148901,18,5,13/03/19 11:41:54
21,ELECTRIC_BIKE,41.381531,2.148901,18,16,09/03/19 10:21:30
21,ELECTRIC_BIKE,41.381531,2.148901,18,7,03/03/19 11:35:06
21,ELECTRIC_BIKE,41.381531,2.148901,18,12,12/03/19 21:41:03
21,ELECTRIC_BIKE,41.381531,2.148901,18,7,10/03/19 11:22:28
21,ELECTRIC_BIKE,41.381531,2.148901,18,14,14/03/19 14:29:40
21,ELECTRIC_BIKE,41.381531,2.148901,18,2,13/03/19 21:50:05
21,ELECTRIC_BIKE,41.381531,2.148901,18,13,05/03/19 17:55:25
21,ELECTRIC_BIKE,41.381531,2.148901,18,8,10/03/19 08:21:39
21,ELECTRIC_BIKE,41.381531,2.148901,18,18,08/03/19 07:04:54
21,ELECTRIC_BIKE,41.381531,2.148901,18,8,07/03/19 09:50:07
21,ELECTRIC_BIKE,41.381531,2.148901,18,12,01/03/19 20:26:02
21,ELECTRIC_BIKE,41.381531,2.148901,18,6,12/03/19 09:58:58
21,ELECTRIC_BIKE,41.381531,2.148901,18,16,06/03/19 11:45:32
21,ELECTRIC_BIKE,41.381531,2.148901,18,4,01/03/19 15:22:12
21,ELECTRIC_BIKE,41.381531,2.148901,18,14,14/03/19 14:51:14
21,ELECTRIC_BIKE,41.381531,2.148901,18,9,06/03/19 07:32:50
21,ELECTRIC_BIKE,41.381531,2.148901,18,18,02/03/19 09:42:22
21,ELECTRIC_BIKE,41.381531,2.148901,18,1,07/03/19 22:53:05
21,ELECTRIC_BIKE,41.381531,2.148901,18,15,13/03/19 13:34:44
21,ELECTRIC_BIKE,41.381531,2.148901,18,7,11/03/19 10:56:59
21,ELECTRIC_BIKE,41.381531,2.148901,18,12,10/03/19 20:23:13
21,ELECTRIC_BIKE,41.381531,2.148901,18,6,05/03/19 13:22:19
22,BIKE,41.376021,2.167855,30,12,05/03/19 20:38:42
22,BIKE,41.376021,2.167855,30,24,04/03/19 08:24:04
22,BIKE,41.376021,2.167855,30,16,11/03/19 14:42:29
22,BIKE,41.376021,2.167855,30,13,12/03/19 19:31:51
22,BIKE,41.376021,2.167855,30,14,05/03/19 19:44:35
22,BIKE,41.376021,2.167855,30,17,05/03/19 17:49:55
22,BIKE,41.376021,2.167855,30,17,13/03/19 13:34:17
22,BIKE,41.376021,2.167855,30,14,14/03/19 20:54:20
22,BIKE,41.376021,2.167855,30,19,02/03/19 12:46:49
22,BIKE,41.376021,2.167855,30,14,04/03/19 17:51:47
22,BIKE,41.376021,2.167855,30,16,02/03/19 15:01:47
22,BIKE,41.376021,2.167855,30,19,06/03/19 11:00:42
22,BIKE,41.376021,2.167855,30,19,11/03/19 09:38:50
22,BIKE,41.376021,2.167855,30,18,09/03/19 15:19:10
22,BIKE,41.376021,2.167855,30,16,07/03/19 11:52:02
22,BIKE,41.376021,2.167855,30,19,03/03/19 14:23:46
22,BIKE,41.376021,2.167855,30,15,03/03/19 18:44:03
22,BIKE,41.376021,2.167855,30,13,11/03/19 19:14:39
22,BIKE,41.376021,2.167855,30,11,08/03/19 19:37:54
22,BIKE,41.376021,2.167855,30,16,01/03/19 14:54:06
22,BIKE,41.376021,2.167855,30,23,05/03/19 06:51:36
22,BIKE,41.376021,2.167855,30,22,10/03/19 09:21:16
22,BIKE,41.376021,2.167855,30,14,08/03/19 18:28:27
22,BIKE,41.376021,2.167855,30,17,11/03/19 16:32:26
22,BIKE,41.376021,2.167855,30,12,11/03/19 19:20:37
22,BIKE,41.376021,2.167855,30,17,02/03/19 14:29:19
22,BIKE,41.376021,2.167855,30,14,12/03/19 13:57:09
22,BIKE,41.376021,2.167855,30,21,09/03/19 10:52:30
22,BIKE,41.376021,2.167855,30,22,01/03/19 07:18:51
22,BIKE,41.376021,2.167855,30,20,14/03/19 08:41:06
22,BIKE,41.376021,2.167855,30,16,09/03/19 17:56:25
22,BIKE,41.376021,2.167855,30,17,04/03/19 15:21:23
22,BIKE,41.376021,2.167855,30,14,14/03/19 10:50:16
22,BIKE,41.376021,2.167855,30,18,01/03/19 12:47:47
22,BIKE,41.376021,2.167855,30,12,07/03/19 16:53:48
22,BIKE,41.376021,2.167855,30,20,01/03/19 12:05:06
22,BIKE,41.376021,2.167855,30,22,11/03/19 12:55:27
22,BIKE,41.376021,2.167855,30,19,11/03/19 10:58:10
22,BIKE,41.376021,2.167855,30,15,02/03/19 16:14:26
22,BIKE,41.376021,2.167855,30,11,05/03/19 21:37:11
23,BIKE,41.421254,2.12474,18,12,13/03/19 10:05:34
23,BIKE,41.421254,2.12474,18,12,04/03/19 10:36:23
23,BIKE,41.421254,2.12474,18,11,09/03/19 14:42:08
23,BIKE,41.421254,2.12474,18,11,08/03/19 09:44:02
23,BIKE,41.421254,2.12474,18,12,13/03/19 14:51:58
23,BIKE,41.421254,2.12474,18,6,11/03/19 21:17:24
23,BIKE,41.421254,2.12474,18,9,12/03/19 16:06:48
23,BIKE,41.421254,2.12474,18,14,02/03/19 08:49:18
23,BIKE,41.421254,2.12474,18,13,13/03/19 09:01:27
23,BIKE,41.421254,2.12474,18,12,07/03/19 07:13:46
23,BIKE,41.421254,2.12474,18,6,01/03/19 22:14:58
23,BIKE,41.421254,2.12474,18,11,02/03/19 11:46:38
23,BIKE,41.421254,2.12474,18,12,11/03/19 10:26:00
23,BIKE,41.421254,2.12474,18,8,13/03/19 20:50:32
23,BIKE,41.421254,2.12474,18,10,03/03/19 11:40:06
23,BIKE,41.421254,2.12474,18,13,05/03/19 09:50:06
23,BIKE,41.421254,2.12474,18,12,04/03/19 10:47:17
23,BIKE,41.421254,2.12474,18,11,13/03/19 12:52:20
23,BIKE,41.421254,2.12474,18,14,05/03/19 07:16:38
23,BIKE,41.421254,2.12474,18,11,10/03/19 16:21:22
23,BIKE,41.421254,2.12474,18,11,09/03/19 13:37:17
23,BIKE,41.421254,2.12474,18,7,06/03/19 22:34:37
23,BIKE,41.421254,2.12474,18,8,09/03/19 19:46:40
23,BIKE,41.421254,2.12474,18,13,03/03/19 12:48:20
23,BIKE,41.421254,2.12474,18,6,14/03/19 18:18:57
23,BIKE,41.421254,2.12474,18,9,13/03/19 19:07:42
23,BIKE,41.421254,2.12474,18,12,01/03/19 09:44:59
23,BIKE,41.421254,2.12474,18,12,07/03/19 08:41:37
23,BIKE,41.421254,2.12474,18,12,03/03/19 08:16:39
23,BIKE,41.421254,2.12474,18,11,07/03/19 06:03:28
23,BIKE,41.421254,2.12474,18,11,06/03/19 11:01:23
23,BIKE,41.421254,2.12474,18,7,13/03/19 19:14:58
23,BIKE,41.421254,2.12474,18,8,12/03/19 19:16:49
23,BIKE,41.421254,2.12474,18,9,05/03/19 12:12:15
23,BIKE,41.421254,2.12474,18,11,08/03/19 14:03:41
23,BIKE,41.421254,2.12474,18,8,06/03/19 19:10:49
23,BIKE,41.421254,2.12474,18,6,08/03/19 21:20:03
23,BIKE,41.421254,2.12474,18,11,13/03/19 10:05:34
23,BIKE,41.421254,2.12474,18,8,11/03/19 17:12:04
23,BIKE,41.421254,2.12474,18,8,01/03/19 16:26:26
24,BIKE,41.364394,2.151011,23,11,10/03/19 16:50:54
24,BIKE,41.364394,2.151011,23,10,11/03/19 19:52:29
24,BIKE,41.364394,2.151011,23,10,05/03/19 19:24:05
24,BIKE,41.364394,2.151011,23,12,11/03/19 12:07:26
24,BIKE,41.364394,2.151011,23,10,02/03/19 18:16:43
24,BIKE,41.364394,2.151011,23,16,02/03/19 06:40:45
24,BIKE,41.364394,2.151011,23,15,07/03/19 11:24:07
24,BIKE,41.364394,2.151011,23,18,06/03/19 09:34:53
24,BIKE,41.364394,2.151011,23,16,13/03/19 10:44:39
24,BIKE,41.364394,2.151011,23,8,12/03/19 21:39:51
24,BIKE,41.364394,2.151011,23,11,09/03/19 13:51:00
24,BIKE,41.364394,2.151011,23,15,08/03/19 07:05:29
24,BIKE,41.364394,2.151011,23,10,01/03/19 14:17:57
24,BIKE,41.364394,2.151011,23,18,03/03/19 07:02:40
24,BIKE,41.364394,2.151011,23,15,07/03/19 08:31:08
24,BIKE,41.364394,2.151011,23,14,06/03/19 12:36:29
24,BIKE,41.364394,2.151011,23,12,06/03/19 13:15:07
24,BIKE,41.364394,2.151011,23,16,08/03/19 09:03:56
24,BIKE,41.364394,2.151011,23,13,09/03/19 16:27:40
24,BIKE,41.364394,2.151011,23,12,06/03/19 14:10:55
24,BIKE,41.364394,2.151011,23,16,09/03/19 08:11:49
24,BIKE,41.364394,2.151011,23,9,02/03/19 19:22:10
24,BIKE,41.364394,2.151011,23,17,14/03/19 08:56:10
24,BIKE,41.364394,2.151011,23,12,08/03/19 12:21:13
24,BIKE,41.364394,2.151011,23,15,05/03/19 08:42:57
24,BIKE,41.364394,2.151011,23,6,07/03/19 22:22:13
24,BIKE,41.364394,2.151011,23,13,06/03/19 10:24:31
24,BIKE,41.364394,2.151011,23,10,05/03/19 20:08:19
24,BIKE,41.364394,2.151011,23,12,09/03/19 22:11:42
24,BIKE,41.364394,2.151011,23,14,13/03/19 09:46:09
24,BIKE,41.364394,2.151011,23,19,13/03/19 06:25:43
24,BIKE,41.364394,2.151011,23,18,03/03/19 06:17:07
24,BIKE,41.364394,2.151011,23,14,10/03/19 09:59:16
24,BIKE,41.364394,2.151011,23,13,11/03/19 12:52:22
24,BIKE,41.364394,2.151011,23,16,07/03/19 08:15:15
24,BIKE,41.364394,2.151011,23,7,10/03/19 22:26:38
24,BIKE,41.364394,2.151011,23,15,12/03/19 14:34:43
24,BIKE,41.364394,2.151011,23,7,02/03/19 20:09:42
24,BIKE,41.364394,2.151011,23,18,07/03/19 06:25:53
24,BIKE,41.364394,2.151011,23,17,01/03/19 08:17:31
25,ELECTRIC_BIKE,41.363568,2.145843,27,23,14/03/19 13:48:08
25,ELECTRIC_BIKE,41.363568,2.145843,27,11,08/03/19 08:05:52
25,ELECTRIC_BIKE,41.363568,2.145843,27,26,04/03/19 08:59:21
25,ELECTRIC_BIKE,41.363568,2.145843,27,12,01/03/19 06:14:47
25,ELECTRIC_BIKE,41.363568,2.145843,27,26,02/03/19 10:19:25
25,ELECTRIC_BIKE,41.363568,2.145843,27,4,04/03/19 18:04:01
25,ELECTRIC_BIKE,41.363568,2.145843,27,18,12/03/19 19:54:04
25,ELECTRIC_BIKE,41.363568,2.145843,27,7,14/03/19 14:49:48
25,ELECTRIC_BIKE,41.363568,2.145843,27,25,05/03/19 09:04:59
25,ELECTRIC_BIKE,41.363568,2.145843,27,10,05/03/19 13:31:26
25,ELECTRIC_BIKE,41.363568,2.145843,27,19,12/03/19 16:23:10
25,ELECTRIC_BIKE,41.363568,2.145843,27,12,02/03/19 08:36:55
25,ELECTRIC_BIKE,41.363568,2.145843,27,24,09/03/19 12:20:16
25,ELECTRIC_BIKE,41.363568,2.145843,27,3,09/03/19 19:57:12
25,ELECTRIC_BIKE,41.363568,2.145843,27,23,08/03/19 13:13:03
25,ELECTRIC_BIKE,41.363568,2.145843,27,8,12/03/19 14:49:37
25,ELECTRIC_BIKE,41.363568,2.145843,27,20,02/03/19 19:16:06
25,ELECTRIC_BIKE,41.363568,2.145843,27,5,04/03/19 17:38:11
25,ELECTRIC_BIKE,41.363568,2.145843,27,25,12/03/19 08:25:05
25,ELECTRIC_BIKE,41.363568,2.145843,27,7,05/03/19 16:31:34
25,ELECTRIC_BIKE,41.363568,2.145843,27,19,01/03/19 21:31:42
25,ELECTRIC_BIKE,41.363568,2.145843,27,10,07/03/19 09:37:46
25,ELECTRIC_BIKE,41.363568,2.145843,27,16,14/03/19 21:04:47
25,ELECTRIC_BIKE,41.363568,2.145843,27,8,12/03/19 15:03:50
25,ELECTRIC_BIKE,41.363568,2.145843,27,20,13/03/19 17:58:44
25,ELECTRIC_BIKE,41.363568,2.145843,27,10,04/03/19 11:15:07
25,ELECTRIC_BIKE,41.363568,2.145843,27,27,05/03/19 06:21:18
25,ELECTRIC_BIKE,41.363568,2.145843,27,12,03/03/19 06:14:20
25,ELECTRIC_BIKE,41.363568,2.145843,27,20,02/03/19 17:38:24
25,ELECTRIC_BIKE,41.363568,2.145843,27,3,04/03/19 22:59:53
25,ELECTRIC_BIKE,41.363568,2.145843,27,22,13/03/19 16:24:58
25,ELECTRIC_BIKE,41.363568,2.145843,27,7,10/03/19 12:19:33
25,ELECTRIC_BIKE,41.363568,2.145843,27,18,07/03/19 19:20:39
25,ELECTRIC_BIKE,41.363568,2.145843,27,3,07/03/19 22:01:29
25,ELECTRIC_BIKE,41.363568,2.145843,27,25,02/03/19 09:05:17
25,ELECTRIC_BIKE,41.363568,2.145843,27,11,07/03/19 07:02:35
25,ELECTRIC_BIKE,41.363568,2.145843,27,17,07/03/19 22:19:22
25,ELECTRIC_BIKE,41.363568,2.145843,27,13,11/03/19 06:59:42
25,ELECTRIC_BIKE,41.363568,2.145843,27,18,04/03/19 21:08:19
25,ELECTRIC_BIKE,41.363568,2.145843,27,11,13/03/19 08:32:08
26,ELECTRIC_BIKE,41.411489,2.132016,34,34,06/03/19 07:12:40
26,ELECTRIC_BIKE,41.411489,2.132016,34,12,01/03/19 10:02:45
26,ELECTRIC_BIKE,41.411489,2.132016,34,31,09/03/19 11:50:24
26,ELECTRIC_BIKE,41.411489,2.132016,34,11,09/03/19 11:07:29
26,ELECTRIC_BIKE,41.411489,2.132016,34,34,13/03/19 06:08:10
26,ELECTRIC_BIKE,41.411489,2.132016,34,4,08/03/19 20:49:56
26,ELECTRIC_BIKE,41.411489,2.132016,34,24,12/03/19 20:14:59
26,ELECTRIC_BIKE,41.411489,2.132016,34,7,04/03/19 17:11:57
26,ELECTRIC_BIKE,41.411489,2.132016,34,22,03/03/19 21:56:00
26,ELECTRIC_BIKE,41.411489,2.132016,34,4,10/03/19 21:11:34
26,ELECTRIC_BIKE,41.411489,2.132016,34,22,07/03/19 22:49:29
26,ELECTRIC_BIKE,41.411489,2.132016,34,12,12/03/19 12:18:41
26,ELECTRIC_BIKE,41.411489,2.132016,34,27,07/03/19 16:33:34
26,ELECTRIC_BIKE,41.411489,2.132016,34,8,12/03/19 18:18:58
26,ELECTRIC_BIKE,41.411489,2.132016,34,27,14/03/19 17:20:29
26,ELECTRIC_BIKE,41.411489,2.132016,34,5,14/03/19 19:55:25
26,ELECTRIC_BIKE,41.411489,2.132016,34,25,02/03/19 17:54:26
26,ELECTRIC_BIKE,41.411489,2.132016,34,12,14/03/19 12:10:58
26,ELECTRIC_BIKE,41.411489,2.132016,34,28,08/03/19 15:43:21
26,ELECTRIC_BIKE,41.411489,2.132016,34,13,06/03/19 09:08:14
26,ELECTRIC_BIKE,41.411489,2.132016,34,20,13/03/19 22:17:24
26,ELECTRIC_BIKE,41.411489,2.132016,34,1,03/03/19 21:04:24
26,ELECTRIC_BIKE,41.411489,2.132016,34,27,06/03/19 16:38:04
26,ELECTRIC_BIKE,41.411489,2.132016,34,6,12/03/19 19:43:53
26,ELECTRIC_BIKE,41.411489,2.132016,34,32,04/03/19 11:44:22
26,ELECTRIC_BIKE,41.411489,2.132016,34,10,14/03/19 12:46:43
26,ELECTRIC_BIKE,41.411489,2.132016,34,29,08/03/19 14:23:36
26,ELECTRIC_BIKE,41.411489,2.132016,34,12,08/03/19 10:10:47
26,ELECTRIC_BIKE,41.411489,2.132016,34,34,05/03/19 06:00:43
26,ELECTRIC_BIKE,41.411489,2.132016,34,11,02/03/19 12:26:00
26,ELECTRIC_BIKE,41.411489,2.132016,34,24,13/03/19 18:55:55
26,ELECTRIC_BIKE,41.411489,2.132016,34,12,01/03/19 10:26:07
26,ELECTRIC_BIKE,41.411489,2.132016,34,24,02/03/19 17:36:32
26,ELECTRIC_BIKE,41.411489,2.132016,34,7,02/03/19 16:55:27
26,ELECTRIC_BIKE,41.411489,2.132016,34,27,03/03/19 13:51:04
26,ELECTRIC_BIKE,41.411489,2.132016,34,6,11/03/19 18:44:13
26,ELECTRIC_BIKE,41.411489,2.132016,34,23,02/03/19 20:35:55
26,ELECTRIC_BIKE,41.411489,2.132016,34,3,03/03/19 22:13:59
26,ELECTRIC_BIKE,41.411489,2.132016,34,25,10/03/19 18:44:09
26,ELECTRIC_BIKE,41.411489,2.132016,34,14,01/03/19 07:25:07
27,BIKE,41.406621,2.185307,19,12,05/03/19 11:42:32
27,BIKE,41.406621,2.185307,19,9,12/03/19 14:13:39
27,BIKE,41.406621,2.185307,19,15,13/03/19 07:56:01
27,BIKE,41.406621,2.185307,19,12,07/03/19 13:09:59
27,BIKE,41.406621,2.185307,19,13,13/03/19 08:47:29
27,BIKE,41.406621,2.185307,19,11,13/03/19 15:53:50
27,BIKE,41.406621,2.185307,19,12,14/03/19 09:09:48
27,BIKE,41.406621,2.185307,19,14,04/03/19 10:51:43
27,BIKE,41.406621,2.185307,19,12,04/03/19 11:38:09
27,BIKE,41.406621,2.185307,19,6,10/03/19 22:36:39
27,BIKE,41.406621,2.185307,19,10,01/03/19 13:15:30
27,BIKE,41.406621,2.185307,19,9,04/03/19 15:19:34
27,BIKE,41.406621,2.185307,19,7,06/03/19 21:14:03
27,BIKE,41.406621,2.185307,19,14,13/03/19 06:26:41
27,BIKE,41.406621,2.185307,19,12,14/03/19 10:38:31
27,BIKE,41.406621,2.185307,19,10,05/03/19 13:43:09
27,BIKE,41.406621,2.185307,19,3,11/03/19 21:42:16
27,BIKE,41.406621,2.185307,19,9,08/03/19 18:20:01
27,BIKE,41.406621,2.185307,19,7,01/03/19 17:20:27
27,BIKE,41.406621,2.185307,19,12,06/03/19 12:45:10
27,BIKE,41.406621,2.185307,19,9,10/03/19 20:58:10
27,BIKE,41.406621,2.185307,19,13,10/03/19 09:13:59
27,BIKE,41.406621,2.185307,19,11,13/03/19 12:24:24
27,BIKE,41.406621,2.185307,19,11,09/03/19 12:16:33
27,BIKE,41.406621,2.185307,19,14,14/03/19 06:58:55
27,BIKE,41.406621,2.185307,19,13,07/03/19 07:00:30
27,BIKE,41.406621,2.185307,19,7,11/03/19 19:53:01
27,BIKE,41.406621,2.185307,19,6,09/03/19 22:46:25
27,BIKE,41.406621,2.185307,19,14,13/03/19 10:19:12
27,BIKE,41.406621,2.185307,19,14,14/03/19 07:40:03
27,BIKE,41.406621,2.185307,19,14,12/03/19 08:22:12
27,BIKE,41.406621,2.185307,19,14,14/03/19 06:38:16
27,BIKE,41.406621,2.185307,19,8,06/03/19 19:25:25
27,BIKE,41.406621,2.185307,19,14,14/03/19 06:54:25
27,BIKE,41.406621,2.185307,19,10,02/03/19 17:27:52
27,BIKE,41.406621,2.185307,19,9,06/03/19 19:48:39
27,BIKE,41.406621,2.185307,19,13,11/03/19 09:34:57
27,BIKE,41.406621,2.185307,19,12,09/03/19 09:22:44
27,BIKE,41.406621,2.185307,19,11,02/03/19 10:58:40
27,BIKE,41.406621,2.185307,19,10,10/03/19 18:11:55
28,ELECTRIC_BIKE,41.451717,2.150356,30,20,06/03/19 21:54:39
28,ELECTRIC_BIKE,41.451717,2.150356,30,4,12/03/19 18:58:15
28,ELECTRIC_BIKE,41.451717,2.150356,30,27,14/03/19 10:50:14
28,ELECTRIC_BIKE,41.451717,2.150356,30,5,03/03/19 18:36:17
28,ELECTRIC_BIKE,41.451717,2.150356,30,23,08/03/19 17:37:47
28,ELECTRIC_BIKE,41.451717,2.150356,30,8,01/03/19 13:55:02
28,ELECTRIC_BIKE,41.451717,2.150356,30,30,08/03/19 08:25:53
28,ELECTRIC_BIKE,41.451717,2.150356,30,11,12/03/19 11:49:24
28,ELECTRIC_BIKE,41.451717,2.150356,30,21,14/03/19 19:46:16
28,ELECTRIC_BIKE,41.451717,2.150356,30,7,12/03/19 14:51:33
28,ELECTRIC_BIKE,41.451717,2.150356,30,28,04/03/19 07:26:33
28,ELECTRIC_BIKE,41.451717,2.150356,30,3,06/03/19 21:39:16
28,ELECTRIC_BIKE,41.451717,2.150356,30,25,14/03/19 14:05:11
28,ELECTRIC_BIKE,41.451717,2.150356,30,10,12/03/19 11:04:45
28,ELECTRIC_BIKE,41.451717,2.150356,30,30,13/03/19 06:06:12
28,ELECTRIC_BIKE,41.451717,2.150356,30,7,04/03/19 15:44:33
28,ELECTRIC_BIKE,41.451717,2.150356,30,25,06/03/19 15:21:20
28,ELECTRIC_BIKE,41.451717,2.150356,30,13,12/03/19 08:54:24
28,ELECTRIC_BIKE,41.451717,2.150356,30,21,05/03/19 20:04:47
28,ELECTRIC_BIKE,41.451717,2.150356,30,7,11/03/19 14:10:55
28,ELECTRIC_BIKE,41.451717,2.150356,30,30,02/03/19 07:50:32
28,ELECTRIC_BIKE,41.451717,2.150356,30,12,01/03/19 09:25:49
28,ELECTRIC_BIKE,41.451717,2.150356,30,27,13/03/19 10:13:09
28,ELECTRIC_BIKE,41.451717,2.150356,30,4,05/03/19 18:46:18
28,ELECTRIC_BIKE,41.451717,2.150356,30,22,03/03/19 18:14:44
28,ELECTRIC_BIKE,41.451717,2.150356,30,5,04/03/19 19:58:49
28,ELECTRIC_BIKE,41.451717,2.150356,30,24,01/03/19 16:16:49
28,ELECTRIC_BIKE,41.451717,2.150356,30,4,11/03/19 21:51:43
28,ELECTRIC_BIKE,41.451717,2.150356,30,27,13/03/19 11:28:41
28,ELECTRIC_BIKE,41.451717,2.150356,30,7,01/03/19 15:56:01
28,ELECTRIC_BIKE,41.451717,2.150356,30,22,09/03/19 16:17:44
28,ELECTRIC_BIKE,41.451717,2.150356,30,9,06/03/19 12:55:20
28,ELECTRIC_BIKE,41.451717,2.150356,30,27,10/03/19 13:18:52
28,ELECTRIC_BIKE,41.451717,2.150356,30,6,10/03/19 17:26:02
28,ELECTRIC_BIKE,41.451717,2.150356,30,21,11/03/19 20:37:00
28,ELECTRIC_BIKE,41.451717,2.150356,30,3,01/03/19 21:33:26
28,ELECTRIC_BIKE,41.451717,2.150356,30,28,01/03/19 10:40:17
28,ELECTRIC_BIKE,41.451717,2.150356,30,5,14/03/19 18:41:06
28,ELECTRIC_BIKE,41.451717,2.150356,30,22,02/03/19 18:16:56
28,ELECTRIC_BIKE,41.451717,2.150356,30,3,08/03/19 21:00:59
29,BIKE,41.422923,2.1983,28,12,07/03/19 16:43:29
29,BIKE,41.422923,2.1983,28,19,06/03/19 09:36:22
29,BIKE,41.422923,2.1983,28,12,01/03/19 18:33:13
29,BIKE,41.422923,2.1983,28,20,03/03/19 08:29:24
29,BIKE,41.422923,2.1983,28,16,08/03/19 12:55:56
29,BIKE,41.422923,2.1983,28,16,02/03/19 14:17:37
29,BIKE,41.422923,2.1983,28,12,11/03/19 18:54:21
29,BIKE,41.422923,2.1983,28,21,13/03/19 08:10:58
29,BIKE,41.422923,2.1983,28,14,10/03/19 17:41:17
29,BIKE,41.422923,2.1983,28,19,12/03/19 08:56:52
29,BIKE,41.422923,2.1983,28,17,09/03/19 12:09:23
29,BIKE,41.422923,2.1983,28,19,10/03/19 08:46:14
29,BIKE,41.422923,2.1983,28,22,01/03/19 06:16:31
29,BIKE,41.422923,2.1983,28,17,08/03/19 11:03:27
29,BIKE,41.422923,2.1983,28,10,04/03/19 22:25:07
29,BIKE,41.422923,2.1983,28,14,03/03/19 15:41:33
29,BIKE,41.422923,2.1983,28,10,13/03/19 18:17:28
29,BIKE,41.422923,2.1983,28,20,12/03/19 09:57:18
29,BIKE,41.422923,2.1983,28,17,02/03/19 09:00:09
29,BIKE,41.422923,2.1983,28,12,14/03/19 21:16:06
29,BIKE,41.422923,2.1983,28,13,08/03/19 18:20:26
29,BIKE,41.422923,2.1983,28,13,09/03/19 14:22:39
29,BIKE,41.422923,2.1983,28,17,01/03/19 10:17:10
29,BIKE,41.422923,2.1983,28,10,13/03/19 20:01:45
29,BIKE,41.422923,2.1983,28,15,14/03/19 13:12:16
29,BIKE,41.422923,2.1983,28,19,11/03/19 06:15:58
29,BIKE,41.422923,2.1983,28,12,03/03/19 20:40:36
29,BIKE,41.422923,2.1983,28,16,08/03/19 13:22:50
29,BIKE,41.422923,2.1983,28,17,06/03/19 13:43:56
29,BIKE,41.422923,2.1983,28,16,06/03/19 12:26:13
29,BIKE,41.422923,2.1983,28,19,08/03/19 10:20:47
29,BIKE,41.422923,2.1983,28,13,11/03/19 16:09:36
29,BIKE,41.422923,2.1983,28,17,11/03/19 11:13:51
29,BIKE,41.422923,2.1983,28,16,04/03/19 14:54:41
29,BIKE,41.422923,2.1983,28,20,14/03/19 07:27:38
29,BIKE,41.422923,2.1983,28,10,07/03/19 20:18:38
29,BIKE,41.422923,2.1983,28,17,11/03/19 09:13:23
29,BIKE,41.422923,2.1983,28,14,13/03/19 16:52:06
29,BIKE,41.422923,2.1983,28,19,05/03/19 10:42:18
29,BIKE,41.422923,2.1983,28,18,13/03/19 09:41:41
30,BIKE,41.411412,2.167199,20,13,02/03/19 08:48:38
30,BIKE,41.411412,2.167199,20,10,05/03/19 18:14:38
30,BIKE,41.411412,2.167199,20,17,10/03/19 07:43:27
30,BIKE,41.411412,2.167199,20,8,11/03/19 19:04:51
30,BIKE,41.411412,2.167199,20,12,14/03/19 13:39:16
30,BIKE,41.411412,2.167199,20,12,06/03/19 13:19:53
30,BIKE,41.411412,2.167199,20,10,01/03/19 09:39:45
30,BIKE,41.411412,2.167199,20,12,07/03/19 12:13:10
30,BIKE,41.411412,2.167199,20,8,11/03/19 18:21:45
30,BIKE,41.411412,2.167199,20,9,02/03/19 21:40:14
30,BIKE,41.411412,2.167199,20,7,03/03/19 21:56:07
30,BIKE,41.411412,2.167199,20,9,06/03/19 16:20:39
30,BIKE,41.411412,2.167199,20,13,07/03/19 10:10:29
30,BIKE,41.411412,2.167199,20,15,07/03/19 07:07:46
30,BIKE,41.411412,2.167199,20,10,08/03/19 15:40:01
30,BIKE,41.411412,2.167199,20,10,09/03/19 15:53:52
30,BIKE,41.411412,2.167199,20,9,09/03/19 14:01:34
30,BIKE,41.411412,2.167199,20,11,06/03/19 14:20:26
30,BIKE,41.411412,2.167199,20,15,14/03/19 07:10:13
30,BIKE,41.411412,2.167199,20,14,07/03/19 12:57:16
30,BIKE,41.411412,2.167199,20,15,10/03/19 08:07:47
30,BIKE,41.411412,2.167199,20,8,10/03/19 20:04:58
30,BIKE,41.411412,2.167199,20,9,06/03/19 21:46:00
30,BIKE,41.411412,2.167199,20,9,09/03/19 20:59:31
30,BIKE,41.411412,2.167199,20,13,11/03/19 14:46:35
30,BIKE,41.411412,2.167199,20,10,07/03/19 19:06:37
30,BIKE,41.411412,2.167199,20,8,07/03/19 19:24:44
30,BIKE,41.411412,2.167199,20,13,09/03/19 11:31:33
30,BIKE,41.411412,2.167199,20,15,06/03/19 07:53:21
30,BIKE,41.411412,2.167199,20,8,11/03/19 20:45:10
